,Unnamed: 0,player,fftoday,dk_name
69,73,Chris Thompson,7.5,Chris Thompson
70,74,Javorius Allen,4.0,Javorius Allen
71,75,David Johnson,6.0,David Johnson
72,76,Taiwan Jones,4.0,Taiwan Jones
73,77,Alfred Morris,3.0,Alfred Morris
74,78,Darren Sproles,5.0,Darren Sproles
75,79,Zac Stacy,4.0,Zac Stacy
76,80,De'Anthony Thomas,6.0,De'Anthony Thomas
77,81,Jay Ajayi,3.5,Jay Ajayi
78,84,Ameer Abdullah,3.0,Ameer Abdullah
79,85,Brandon Bolden,3.0,Brandon Bolden
80,86,Benny Cunningham,4.0,Benny Cunningham
81,87,Andre Ellington,4.0,Andre Ellington
82,88,Marcel Reece,4.0,Marcel Reece
83,89,Denard Robinson,3.0,Denard Robinson
84,90,Mike Tolbert,3.0,Mike Tolbert
85,91,Ka'Deem Carey,1.5,Ka'Deem Carey
86,92,Orleans Darkwa,2.5,Orleans Darkwa
87,93,Fred Jackson,2.5,Fred Jackson
88,94,Tre Mason,1.5,Tre Mason
89,95,Jerick McKinnon,2.5,Jerick McKinnon
90,96,Thomas Rawls,1.5,Thomas Rawls
91,101,DeAndre Hopkins,28.0,DeAndre Hopkins
92,102,Odell Beckham Jr.,26.0,Odell Beckham Jr.
93,103,Allen Robinson,26.0,Allen Robinson
94,104,Brandon Marshall,22.5,Brandon Marshall
95,105,Demaryius Thomas,22.5,Demaryius Thomas
96,106,Antonio Brown,22.0,Antonio Brown
97,107,Randall Cobb,22.0,Randall Cobb
98,108,Mike Evans,21.0,Mike Evans
99,109,A.J. Green,23.0,A.J. Green
100,110,Calvin Johnson,22.0,Calvin Johnson
101,111,Alshon Jeffery,20.5,Alshon Jeffery
102,112,Amari Cooper,20.0,Amari Cooper
103,113,Julian Edelman,21.0,Julian Edelman
104,114,Brandin Cooks,21.5,Brandin Cooks
105,115,Michael Crabtree,19.5,Michael Crabtree
106,116,Eric Decker,19.5,Eric Decker
107,117,Stefon Diggs,19.5,Stefon Diggs
108,118,Jarvis Landry,21.5,Jarvis Landry
109,119,Davante Adams,18.0,Davante Adams
110,120,Kamar Aiken,19.0,Kamar Aiken
111,121,Travis Benjamin,19.0,Travis Benjamin
112,122,Dez Bryant,18.0,Dez Bryant
113,123,Allen Hurns,18.0,Allen Hurns
114,124,DeSean Jackson,17.0,DeSean Jackson
115,125,Jordan Matthews,18.0,Jordan Matthews
116,126,Willie Snead,19.0,Willie Snead
117,127,Michael Floyd,17.5,Michael Floyd
118,128,Brandon LaFell,17.5,Brandon LaFell
119,129,Larry Fitzgerald,17.0,Larry Fitzgerald
120,130,Tavon Austin,17.5,Tavon Austin
121,131,Rueben Randle,15.5,Rueben Randle
122,132,Martavis Bryant,15.0,Martavis Bryant
123,133,Rishard Matthews,13.5,Rishard Matthews
124,134,Jeremy Maclin,13.0,Jeremy Maclin
125,135,Nate Washington,11.5,Nate Washington
126,136,Emmanuel Sanders,10.0,Emmanuel Sanders
127,137,Golden Tate,10.0,Golden Tate
128,138,Sammy Watkins,11.0,Sammy Watkins
129,139,Pierre Garcon,10.5,Pierre Garcon
130,140,Ted Ginn Jr.,9.5,Ted Ginn Jr.
131,141,Chris Givens,9.5,Chris Givens
132,142,Justin Hunter,9.5,Justin Hunter
133,143,Tyler Lockett,9.5,Tyler Lockett
134,144,Dorial Green-Beckham,9.0,Dorial Green-Beckham
135,145,James Jones,9.0,James Jones
136,146,Marvin Jones,10.0,Marvin Jones
137,147,Cecil Shorts,10.0,Cecil Shorts III
138,148,Robert Woods,9.0,Robert Woods
139,149,Doug Baldwin,8.5,Doug Baldwin
140,150,John Brown,7.5,John Brown
141,153,Kenny Britt,7.0,Kenny Britt
142,154,Philly Brown,7.0,NaN
143,155,Harry Douglas,8.0,Harry Douglas
144,156,Mike Wallace,7.0,Mike Wallace
145,157,Terrance Williams,8.0,Terrance Williams
146,158,Cole Beasley,6.5,Cole Beasley
147,159,Dwayne Harris,6.5,Dwayne Harris
148,160,Chris Hogan,6.5,Chris Hogan
149,161,Marquess Wilson,6.5,Marquess Wilson
150,162,Danny Amendola,6.0,Danny Amendola
151,163,Miles Austin,5.0,Miles Austin
152,164,Marlon Brown,5.0,Marlon Brown
153,165,Marques Colston,6.0,Marques Colston
154,166,Jamison Crowder,6.0,Jamison Crowder
155,167,Donteea Dye,5.0,Donteea Dye
156,168,Devin Funchess,6.0,Devin Funchess
157,169,Andrew Hawkins,6.0,Andrew Hawkins
158,170,Jermaine Kearse,6.0,Jermaine Kearse
159,171,Jeremy Kerley,6.0,Jeremy Kerley
160,172,Mohamed Sanu,6.0,Mohamed Sanu
161,173,Albert Wilson,5.0,Albert Wilson
162,174,Andre Caldwell,4.5,Andre Caldwell
163,175,Charles Johnson,4.5,Charles Johnson
164,176,Kenny Stills,4.5,Kenny Stills
165,177,Bryan Walters,4.5,Bryan Walters
166,178,Jarius Wright,5.5,Jarius Wright
167,179,Brandon Coleman,4.0,Brandon Coleman
168,180,Chris Conley,4.0,Chris Conley
169,181,Riley Cooper,4.0,Riley Cooper
170,182,Jerricho Cotchery,4.0,Jerricho Cotchery
171,183,Taylor Gabriel,4.0,Taylor Gabriel
172,184,Lance Moore,4.0,Lance Moore
173,185,Markus Wheaton,3.0,Markus Wheaton
174,186,Adam Humphries,2.5,Adam Humphries
175,187,Greg Jennings,2.5,Greg Jennings
176,188,Nelson Agholor,2.0,Nelson Agholor
177,189,Josh Huff,2.0,Josh Huff
178,192,Rob Gronkowski,21.5,Rob Gronkowski
179,193,Greg Olsen,18.5,Greg Olsen
180,194,Jordan Reed,18.5,Jordan Reed
181,195,Tyler Eifert,18.0,Tyler Eifert
182,196,Travis Kelce,18.0,Travis Kelce
183,197,Delanie Walker,18.0,Delanie Walker
184,198,Ben Watson,16.5,NaN
185,199,Charles Clay,16.0,Charles Clay
186,200,Eric Ebron,15.0,Eric Ebron
187,201,Zach Ertz,15.0,Zach Ertz
188,202,Jimmy Graham,16.0,Jimmy Graham
189,203,Crockett Gillmore,12.5,Crockett Gillmore
190,204,Gary Barnidge,10.5,Gary Barnidge
191,205,Martellus Bennett,10.5,Martellus Bennett
192,206,Julius Thomas,10.0,Julius Thomas
193,207,Jason Witten,8.5,Jason Witten
194,208,Heath Miller,8.0,Heath Miller
195,209,Jordan Cameron,7.5,Jordan Cameron
196,210,Owen Daniels,6.5,Owen Daniels
197,211,Richard Rodgers,6.5,Richard Rodgers
198,212,Jared Cook,6.0,Jared Cook
199,213,Kyle Rudolph,6.0,Kyle Rudolph
200,214,Vernon Davis,4.5,Vernon Davis
201,215,Garrett Graham,4.0,Garrett Graham
202,216,Brandon Myers,4.0,Brandon Myers
203,217,Mychal Rivera,4.0,Mychal Rivera
204,218,Will Tye,4.0,Will Tye
205,219,Brent Celek,2.0,Brent Celek
206,220,Scott Chandler,2.0,Scott Chandler
207,221,Ed Dickson,2.0,Ed Dickson
208,222,Gavin Escobar,2.0,Gavin Escobar
209,223,Josh Hill,2.0,Josh Hill
210,224,Clive Walford,2.0,Clive Walford
211,225,Jeff Cumberland,1.5,Jeff Cumberland
