"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"6681","WR","Andre","Johnson","5.8","11","5200","IND@PIT","IND","PIT","","","",""
"6682","TE","Owen","Daniels","6.4","11","5200","DEN@SD","DEN","SD","P","Knee","",""
"7744","QB","Drew","Stanton","-0.1","3","5200","ARI@STL","ARI","STL","","","",""
"22103","WR","Marvin","Jones","8.8","11","5200","CIN@CLE","CIN","CLE","","","",""
"24907","RB","Karlos","Williams","11.2","8","5200","HOU@BUF","BUF","HOU","O","Shoulder","",""
"6664","TE","Jacob","Tamme","8","10","5200","ATL@TB","ATL","TB","","","",""
"29685","WR","Robert","Woods","6","11","5100","HOU@BUF","BUF","HOU","","","",""
"34154","WR","Jamarcus","Nelson","5.8","6","5100","ARI@STL","ARI","STL","","","",""
"6645","WR","Marques","Colston","6.7","10","5100","CAR@NO","NO","CAR","P","Not injury related","",""
"14237","TE","Kyle","Rudolph","6.9","11","5100","SEA@MIN","MIN","SEA","","","",""
"14320","RB","Bilal","Powell","6.5","7","5100","NYJ@NYG","NYJ","NYG","","","",""
"32418","RB","Christine","Michael","1.2","5","5100","DAL@WAS","WAS","DAL","","","",""
"11419","RB","C.J.","Spiller","5.8","10","5100","CAR@NO","NO","CAR","","","",""
"31047","QB","AJ","McCarron","0","2","5100","CIN@CLE","CIN","CLE","","","",""
"8052","RB","Rashad","Jennings","7.4","11","5100","NYJ@NYG","NYG","NYJ","","","",""
"6809","WR","Brian","Hartline","6","10","5100","CIN@CLE","CLE","CIN","","","",""
"7900","K","Stephen","Gostkowski","11.5","11","5100","PHI@NE","NE","PHI","","","",""
"12528","D","Cincinnati","Bengals","8.5","11","5100","CIN@CLE","CIN","CLE","","","",""
"27134","WR","Dorial","Green-Beckham","4.2","11","5100","JAC@TEN","TEN","JAC","","","",""
"28088","RB","Denard","Robinson","2.3","8","5100","JAC@TEN","JAC","TEN","","","",""
"14358","WR","Dwayne","Harris","7.1","11","5100","NYJ@NYG","NYG","NYJ","","","",""
"22063","WR","Keshawn","Martin","5","4","5100","PHI@NE","NE","PHI","","","",""
"14362","TE","Charles","Clay","7.3","11","5100","HOU@BUF","BUF","HOU","","","",""
"8803","QB","Chase","Daniel","0.2","1","5000","KC@OAK","KC","OAK","","","",""
"21959","QB","Brandon","Weeden","9.6","4","5000","HOU@BUF","HOU","BUF","","","",""
"43956","QB","David","Fales","0","0","5000","SF@CHI","CHI","SF","","","",""
"26141","QB","Ryan","Nassib","0","0","5000","NYJ@NYG","NYG","NYJ","","","",""
"14292","TE","Jordan","Cameron","5","11","5000","BAL@MIA","MIA","BAL","","","",""
"29445","QB","Sean","Mannion","1.2","1","5000","ARI@STL","STL","ARI","","","",""
"6373","QB","Derek","Anderson","0.2","1","5000","CAR@NO","CAR","NO","","","",""
"25410","QB","Mike","Glennon","0","0","5000","ATL@TB","TB","ATL","","","",""
"54604","QB","Jimmy","Garoppolo","-0.1","4","5000","PHI@NE","NE","PHI","","","",""
"7053","QB","Matt","Flynn","0","0","5000","CAR@NO","NO","CAR","","","",""
"11425","RB","Ryan","Mathews","10.4","9","5000","PHI@NE","PHI","NE","O","Concussion","",""
"25813","WR","Phillip","Dorsett","3.8","7","5000","IND@PIT","IND","PIT","O","Ankle","",""
"11466","QB","Jimmy","Clausen","3.6","2","5000","BAL@MIA","BAL","MIA","","","",""
"8118","QB","Michael","Vick","6.3","5","5000","IND@PIT","PIT","IND","","","",""
"24760","QB","Sean","Renfree","-0.4","1","5000","ATL@TB","ATL","TB","","","",""
"11500","QB","Colt","McCoy","0","1","5000","DAL@WAS","WAS","DAL","","","",""
"10354","RB","Marcel","Reece","4.8","11","5000","KC@OAK","OAK","KC","","","",""
"16923","TE","Austin","Seferian-Jenkins","14.7","2","5000","ATL@TB","TB","ATL","Q","Shoulder","",""
"8051","QB","Luke","McCown","1.6","8","5000","CAR@NO","NO","CAR","IR","Back","",""
"24569","K","Chandler","Catanzaro","9.5","11","5000","ARI@STL","ARI","STL","","","",""
"39512","RB","Kendall","Gaskins","1.3","4","5000","SF@CHI","SF","CHI","","","",""
"7970","QB","Charlie","Whitehurst","0","0","5000","IND@PIT","IND","PIT","","","",""
"6814","QB","Tarvaris","Jackson","0","0","5000","SEA@MIN","SEA","MIN","","","",""
"31798","QB","Bryce","Petty","0","0","5000","NYJ@NYG","NYJ","NYG","","","",""
"10744","K","Graham","Gano","11.3","11","5000","CAR@NO","CAR","NO","","","",""
"7844","QB","Chad","Henne","0","0","5000","JAC@TEN","JAC","TEN","","","",""
"11761","QB","Thaddeus","Lewis","0","0","5000","PHI@NE","PHI","NE","","","",""
"24949","QB","E.J.","Manuel","10.3","4","5000","HOU@BUF","BUF","HOU","","","",""
"22128","QB","Ryan","Lindley","0","0","5000","PHI@NE","NE","PHI","","","",""
"22018","WR","Mohamed","Sanu","5","11","5000","CIN@CLE","CIN","CLE","","","",""
"11615","QB","Joe","Webb","0","11","5000","CAR@NO","CAR","NO","","","",""
"22047","TE","Ladarius","Green","8.5","9","5000","DEN@SD","SD","DEN","P","Ankle","",""
"29780","TE","Zach","Ertz","5.8","10","5000","PHI@NE","PHI","NE","P","Concussion","",""
"21971","TE","Coby","Fleener","6.2","11","4900","IND@PIT","IND","PIT","","","",""
"6636","K","Mike","Nugent","7.8","11","4900","CIN@CLE","CIN","CLE","","","",""
"34073","TE","Ryan","Griffin","6.1","4","4900","HOU@BUF","HOU","BUF","","","",""
"6607","WR","Mike","Wallace","4.8","11","4900","SEA@MIN","MIN","SEA","","","",""
"22920","TE","Derek","Carrier","2.5","11","4900","DAL@WAS","WAS","DAL","Q","Achilles","",""
"11890","WR","Bryan","Walters","5.6","10","4900","JAC@TEN","JAC","TEN","Q","Back","",""
"6522","K","Josh","Brown","10","11","4900","NYJ@NYG","NYG","NYJ","","","",""
"22991","RB","Jonathan","Grimes","4","9","4900","HOU@BUF","HOU","BUF","","","",""
"54782","TE","Cameron","Brate","4.8","9","4900","ATL@TB","TB","ATL","","","",""
"27457","WR","Kenny","Stills","5.1","11","4900","BAL@MIA","MIA","BAL","Q","Ankle","",""
"12903","WR","Andrew","Hawkins","5.1","8","4900","CIN@CLE","CLE","CIN","O","Concussion","",""
"46882","RB","Jay","Ajayi","5.3","4","4900","BAL@MIA","MIA","BAL","P","Shoulder","",""
"30403","WR","Chris","Conley","2.8","11","4900","KC@OAK","KC","OAK","P","Hand","",""
"31261","RB","Tre","Mason","3.1","8","4900","ARI@STL","STL","ARI","","","",""
"27441","RB","Damien","Williams","1.6","11","4900","BAL@MIA","MIA","BAL","","","",""
"29357","RB","Kenjon","Barner","1.5","5","4900","PHI@NE","PHI","NE","","","",""
"28502","WR","Devin","Smith","2.5","8","4900","NYJ@NYG","NYJ","NYG","","","",""
"32045","TE","Vance","McDonald","4.2","10","4900","SF@CHI","SF","CHI","","","",""
"24797","RB","Juwan","Thompson","0.3","10","4900","DEN@SD","DEN","SD","","","",""
"14761","WR","Andre","Holmes","3.9","11","4900","KC@OAK","OAK","KC","","","",""
"12553","D","Carolina","Panthers","11.6","11","4900","CAR@NO","CAR","NO","","","",""
"12556","D","Houston","Texans","7.5","11","4900","HOU@BUF","HOU","BUF","","","",""
"39445","WR","Brice","Butler","3.1","4","4900","DAL@WAS","DAL","WAS","","","",""
"7972","RB","Darren","Sproles","7.1","11","4900","PHI@NE","PHI","NE","","","",""
"7975","RB","Mike","Tolbert","4.2","11","4900","CAR@NO","CAR","NO","","","",""
"21123","TE","Larry","Donnell","6.1","8","4900","NYJ@NYG","NYG","NYJ","O","Neck","",""
"23045","K","Justin","Tucker","9.8","11","4900","BAL@MIA","BAL","MIA","","","",""
"10647","K","Matt","Bryant","7.4","10","4900","ATL@TB","ATL","TB","O","Quadriceps","",""
"7857","WR","Wes","Welker","3.1","3","4900","ARI@STL","STL","ARI","","","",""
"25886","WR","Devin","Street","1.5","11","4900","DAL@WAS","DAL","WAS","","","",""
"11577","WR","Riley","Cooper","4.2","11","4900","PHI@NE","PHI","NE","","","",""
"6724","K","Steven","Hauschka","9","11","4900","SEA@MIN","SEA","MIN","","","",""
"24847","TE","Will","Tye","3.9","8","4900","NYJ@NYG","NYG","NYJ","","","",""
"22048","RB","Robert","Turbin","2.8","5","4900","DAL@WAS","DAL","WAS","","","",""
"24891","RB","Chris","Thompson","6.1","10","4900","DAL@WAS","WAS","DAL","Q","Shoulder","",""
"22054","WR","Jarius","Wright","3.5","11","4900","SEA@MIN","MIN","SEA","","","",""
"7660","RB","Fred","Jackson","3.5","11","4800","SEA@MIN","SEA","MIN","","","",""
"26247","K","Brandon","McManus","9.2","11","4800","DEN@SD","DEN","SD","","","",""
"26355","QB","Logan","Thomas","0","0","4800","BAL@MIA","MIA","BAL","","","",""
"28249","RB","David","Cobb","0.3","2","4800","JAC@TEN","TEN","JAC","","","",""
"29605","QB","Matt","Barkley","0","0","4800","ARI@STL","ARI","STL","","","",""
"14240","TE","Lance","Kendricks","3.9","10","4800","ARI@STL","STL","ARI","","","",""
"14305","RB","Roy","Helu","2.3","7","4800","KC@OAK","OAK","KC","","","",""
"27266","WR","Quincy","Enunwa","2.9","7","4800","NYJ@NYG","NYJ","NYG","","","",""
"54753","WR","Taylor","Gabriel","3.5","10","4800","CIN@CLE","CLE","CIN","O","Concussion","",""
"29340","WR","Josh","Huff","5","10","4800","PHI@NE","PHI","NE","P","Head","",""
"54607","RB","Terrance","West","1.6","3","4800","BAL@MIA","BAL","MIA","","","",""
"22754","TE","Garrett","Celek","4.2","11","4800","SF@CHI","SF","CHI","O","Ankle","",""
"38301","TE","Darren","Fells","4.8","9","4800","ARI@STL","ARI","STL","","","",""
"32000","TE","Luke","Willson","2.7","10","4800","SEA@MIN","SEA","MIN","","","",""
"29084","WR","Rashad","Ross","2.1","8","4800","DAL@WAS","WAS","DAL","","","",""
"27771","WR","Cody","Latimer","1.5","10","4800","DEN@SD","DEN","SD","P","Not injury related","",""
"48344","WR","Albert","Wilson","4.8","9","4800","KC@OAK","KC","OAK","","","",""
"11488","TE","Ed","Dickson","2.4","11","4800","CAR@NO","CAR","NO","","","",""
"12550","D","Seattle","Seahawks","10.5","11","4800","SEA@MIN","SEA","MIN","","","",""
"33714","K","Cairo","Santos","10.7","11","4800","KC@OAK","KC","OAK","","","",""
"14704","WR","Chris","Hogan","5.7","11","4800","HOU@BUF","BUF","HOU","","","",""
"24671","WR","Adam","Humphries","3.4","8","4800","ATL@TB","TB","ATL","","","",""
"8023","QB","Josh","Johnson","0","0","4800","HOU@BUF","BUF","HOU","","","",""
"33691","RB","Orleans","Darkwa","1.6","11","4800","NYJ@NYG","NYG","NYJ","","","",""
"6815","K","Shayne","Graham","4","1","4800","ATL@TB","ATL","TB","","","",""
"22234","RB","Chris","Polk","4","10","4800","HOU@BUF","HOU","BUF","","","",""
"22187","QB","Chandler","Harnish","0","0","4800","ARI@STL","ARI","STL","","","",""
"12541","D","New England","Patriots","7.9","11","4800","PHI@NE","NE","PHI","","","",""
"22110","K","Blair","Walsh","9.1","11","4800","SEA@MIN","MIN","SEA","","","",""
"6702","K","Phil","Dawson","6.9","11","4800","SF@CHI","SF","CHI","","","",""
"22130","RB","Dan","Herron","1.4","5","4800","IND@PIT","IND","PIT","","","",""
"29683","WR","Nelson","Agholor","2.8","8","4700","PHI@NE","PHI","NE","P","Hip","",""
"28346","TE","Maxx","Williams","3.2","10","4700","BAL@MIA","BAL","MIA","O","Concussion","",""
