,QB,QB_sal,QB_score,RB1,RB2,RB_sal,RB_score,WR1,WR2,WR3,WR_sal,WR_score,TE,TE_sal,TE_score,DST,DST_sal,DST_score,FLEX,FLEX_sal,FLEX_score,salary,score,Unique_flex
4234,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bengals ,3200,0.0,Delanie Walker,4200,30.5,41900,285.24,1
4235,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bengals ,3200,0.0,Jeremy Langford,4000,25.2,41700,279.94,1
4236,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bengals ,3200,0.0,Karlos Williams,4000,26.0,41700,280.74,1
4240,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Packers ,3200,0.0,Jordan Matthews,6400,31.3,44100,286.04,1
4242,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Packers ,3200,0.0,Tyler Eifert,5400,28.3,43100,283.04,1
4243,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Packers ,3200,0.0,Allen Hurns,5300,26.2,43000,280.94,1
4246,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Packers ,3200,0.0,Michael Crabtree,4900,32.8,42600,287.54,1
4247,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Packers ,3200,0.0,Delanie Walker,4200,30.5,41900,285.24,1
4248,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Packers ,3200,0.0,Jeremy Langford,4000,25.2,41700,279.94,1
4249,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Packers ,3200,0.0,Karlos Williams,4000,26.0,41700,280.74,1
4253,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Panthers ,3200,0.0,Jordan Matthews,6400,31.3,44100,286.04,1
4255,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Panthers ,3200,0.0,Tyler Eifert,5400,28.3,43100,283.04,1
4256,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Panthers ,3200,0.0,Allen Hurns,5300,26.2,43000,280.94,1
4259,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Panthers ,3200,0.0,Michael Crabtree,4900,32.8,42600,287.54,1
4260,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Panthers ,3200,0.0,Delanie Walker,4200,30.5,41900,285.24,1
4261,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Panthers ,3200,0.0,Jeremy Langford,4000,25.2,41700,279.94,1
4262,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Panthers ,3200,0.0,Karlos Williams,4000,26.0,41700,280.74,1
4266,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Vikings ,3100,0.0,Jordan Matthews,6400,31.3,44000,286.04,1
4268,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Vikings ,3100,0.0,Tyler Eifert,5400,28.3,43000,283.04,1
4269,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Vikings ,3100,0.0,Allen Hurns,5300,26.2,42900,280.94,1
4272,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Vikings ,3100,0.0,Michael Crabtree,4900,32.8,42500,287.54,1
4273,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Vikings ,3100,0.0,Delanie Walker,4200,30.5,41800,285.24,1
4274,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Vikings ,3100,0.0,Jeremy Langford,4000,25.2,41600,279.94,1
4275,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Vikings ,3100,0.0,Karlos Williams,4000,26.0,41600,280.74,1
4279,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Jordan Matthews,6400,31.3,44000,286.04,1
4281,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Tyler Eifert,5400,28.3,43000,283.04,1
4282,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Allen Hurns,5300,26.2,42900,280.94,1
4285,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Michael Crabtree,4900,32.8,42500,287.54,1
4286,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Delanie Walker,4200,30.5,41800,285.24,1
4287,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Jeremy Langford,4000,25.2,41600,279.94,1
4288,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Karlos Williams,4000,26.0,41600,280.74,1
4292,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Jordan Matthews,6400,31.3,43900,286.04,1
4294,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Tyler Eifert,5400,28.3,42900,283.04,1
4295,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Allen Hurns,5300,26.2,42800,280.94,1
4298,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Michael Crabtree,4900,32.8,42400,287.54,1
4299,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Delanie Walker,4200,30.5,41700,285.24,1
4300,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Jeremy Langford,4000,25.2,41500,279.94,1
4301,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Karlos Williams,4000,26.0,41500,280.74,1
4305,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Jordan Matthews,6400,31.3,43800,286.04,1
4307,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Tyler Eifert,5400,28.3,42800,283.04,1
4308,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Allen Hurns,5300,26.2,42700,280.94,1
4311,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Michael Crabtree,4900,32.8,42300,287.54,1
4312,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Delanie Walker,4200,30.5,41600,285.24,1
4313,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Jeremy Langford,4000,25.2,41400,279.94,1
4314,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Karlos Williams,4000,26.0,41400,280.74,1
4318,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Jordan Matthews,6400,31.3,43800,286.04,1
4320,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Tyler Eifert,5400,28.3,42800,283.04,1
4321,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Allen Hurns,5300,26.2,42700,280.94,1
4324,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Michael Crabtree,4900,32.8,42300,287.54,1
4325,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Delanie Walker,4200,30.5,41600,285.24,1
4326,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Jeremy Langford,4000,25.2,41400,279.94,1
4327,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Karlos Williams,4000,26.0,41400,280.74,1
4331,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Jordan Matthews,6400,31.3,43700,286.04,1
4333,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Tyler Eifert,5400,28.3,42700,283.04,1
4334,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Allen Hurns,5300,26.2,42600,280.94,1
4337,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Michael Crabtree,4900,32.8,42200,287.54,1
4338,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Delanie Walker,4200,30.5,41500,285.24,1
4339,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Jeremy Langford,4000,25.2,41300,279.94,1
4340,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Karlos Williams,4000,26.0,41300,280.74,1
4344,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Jordan Matthews,6400,31.3,43600,286.04,1
4346,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Tyler Eifert,5400,28.3,42600,283.04,1
4347,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Allen Hurns,5300,26.2,42500,280.94,1
4350,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Michael Crabtree,4900,32.8,42100,287.54,1
4351,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Delanie Walker,4200,30.5,41400,285.24,1
4352,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Jeremy Langford,4000,25.2,41200,279.94,1
4353,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Karlos Williams,4000,26.0,41200,280.74,1
4357,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Jordan Matthews,6400,31.3,43600,286.04,1
4359,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Tyler Eifert,5400,28.3,42600,283.04,1
4360,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Allen Hurns,5300,26.2,42500,280.94,1
4363,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Michael Crabtree,4900,32.8,42100,287.54,1
4364,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Delanie Walker,4200,30.5,41400,285.24,1
4365,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Jeremy Langford,4000,25.2,41200,279.94,1
4366,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Karlos Williams,4000,26.0,41200,280.74,1
4370,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Jordan Matthews,6400,31.3,43600,286.04,1
4372,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Tyler Eifert,5400,28.3,42600,283.04,1
4373,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Allen Hurns,5300,26.2,42500,280.94,1
4376,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Michael Crabtree,4900,32.8,42100,287.54,1
4377,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Delanie Walker,4200,30.5,41400,285.24,1
4378,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Jeremy Langford,4000,25.2,41200,279.94,1
4379,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Karlos Williams,4000,26.0,41200,280.74,1
4383,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Jordan Matthews,6400,31.3,43500,286.04,1
4385,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Tyler Eifert,5400,28.3,42500,283.04,1
4386,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Allen Hurns,5300,26.2,42400,280.94,1
4389,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Michael Crabtree,4900,32.8,42000,287.54,1
4390,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Delanie Walker,4200,30.5,41300,285.24,1
4391,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Jeremy Langford,4000,25.2,41100,279.94,1
4392,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Karlos Williams,4000,26.0,41100,280.74,1
4396,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Jordan Matthews,6400,31.3,43500,286.04,1
4398,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Tyler Eifert,5400,28.3,42500,283.04,1
4399,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Allen Hurns,5300,26.2,42400,280.94,1
4402,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Michael Crabtree,4900,32.8,42000,287.54,1
4403,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Delanie Walker,4200,30.5,41300,285.24,1
4404,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Jeremy Langford,4000,25.2,41100,279.94,1
4405,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Karlos Williams,4000,26.0,41100,280.74,1
4409,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Jordan Matthews,6400,31.3,43500,286.04,1
4411,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Tyler Eifert,5400,28.3,42500,283.04,1
4412,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Allen Hurns,5300,26.2,42400,280.94,1
4415,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Michael Crabtree,4900,32.8,42000,287.54,1
4416,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Delanie Walker,4200,30.5,41300,285.24,1
4417,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Jeremy Langford,4000,25.2,41100,279.94,1
4418,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Karlos Williams,4000,26.0,41100,280.74,1
4422,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Jordan Matthews,6400,31.3,43400,286.04,1
4424,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Tyler Eifert,5400,28.3,42400,283.04,1
4425,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Allen Hurns,5300,26.2,42300,280.94,1
4428,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Michael Crabtree,4900,32.8,41900,287.54,1
4429,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Delanie Walker,4200,30.5,41200,285.24,1
4430,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Jeremy Langford,4000,25.2,41000,279.94,1
4431,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Karlos Williams,4000,26.0,41000,280.74,1
