,Unnamed: 0,player,cbs,dk_name
42,98,Latavius Murray,12.77,Latavius Murray
43,99,Christine Michael,6.4,Christine Michael
44,102,Eddie Lacy,13.14,Eddie Lacy
45,104,James Starks,7.2,James Starks
46,105,Lamar Miller,13.5,Lamar Miller
47,106,Taiwan Jones,5.25,Taiwan Jones
48,107,Devonta Freeman,19.43,Devonta Freeman
49,108,Melvin Gordon,10.98,Melvin Gordon
50,109,Toby Gerhart,2.73,Toby Gerhart
51,110,Tommy Bohanon,2.33,Tommy Bohanon
52,111,Mike Tolbert,5.18,Mike Tolbert
53,112,Jeremy Hill,14.39,Jeremy Hill
54,113,Shane Vereen,11.09,Shane Vereen
55,115,Dexter McCluster,7.81,Dexter McCluster
56,117,Pierre Thomas,8.28,NaN
57,119,Matt Asiata,3.13,Matt Asiata
58,121,Ahmad Bradshaw,5.13,Ahmad Bradshaw
59,122,Jarryd Hayne,2.1,NaN
60,124,Mark Ingram,16.98,Mark Ingram
61,125,Ka'Deem Carey,3.45,Ka'Deem Carey
62,127,Bruce Miller,3.62,Bruce Miller
63,131,Jerick McKinnon,1.97,Jerick McKinnon
64,132,Zac Stacy,7.58,Zac Stacy
65,133,Damien Williams,4.39,Damien Williams
66,134,John Kuhn,2.83,John Kuhn
67,135,Austin Johnson,2.95,Austin Johnson
68,136,Alfred Morris,7.67,Alfred Morris
69,137,Dion Lewis,18.86,Dion Lewis
70,138,Rashad Jennings,9.89,Rashad Jennings
71,139,Antone Smith,4.05,Antone Smith
72,140,Isaiah Crowell,7.85,Isaiah Crowell
73,141,Todd Gurley,14.49,Todd Gurley
74,143,C.J. Anderson,9.58,C.J. Anderson
75,144,Jay Ajayi,3.03,NaN
76,145,Darren Sproles,9.78,Darren Sproles
77,146,Chris Ivory,13.2,Chris Ivory
78,147,Ronnie Hillman,12.54,Ronnie Hillman
79,148,C.J. Spiller,12.62,C.J. Spiller
80,149,Kendall Gaskins,10.54,Kendall Gaskins
81,150,Orleans Darkwa,5.18,Orleans Darkwa
82,151,Patrick DiMarco,1.86,Patrick DiMarco
83,152,LeGarrette Blount,14.57,LeGarrette Blount
84,153,Matt Jones,6.95,Matt Jones
85,154,Roy Helu,6.85,Roy Helu Jr.
86,156,Tre Mason,2.7,Tre Mason
87,157,Frank Gore,10.25,Frank Gore
88,161,Tyler Clutts,1.62,Tyler Clutts
89,162,Danny Woodhead,14.58,Danny Woodhead
90,163,Shaun Draughn,8.04,NaN
91,164,Adrian Peterson,14.18,Adrian Peterson
92,165,Darrel Young,2.18,Darrel Young
93,168,Fozzy Whittaker,3.23,Fozzy Whittaker
94,169,Marcel Reece,7.01,Marcel Reece
95,170,Darren McFadden,11.55,Darren McFadden
96,172,Charles Sims,10.48,Charles Sims
97,173,Anthony Dixon,2.86,NaN
98,175,Chris Thompson,7.64,Chris Thompson
99,180,Donald Brown,6.01,Donald Brown
100,181,Robert Turbin,3.86,Robert Turbin
101,182,T.J. Yeldon,11.12,T.J. Yeldon
102,184,Denard Robinson,3.85,Denard Robinson
103,185,Karlos Williams,10.38,Karlos Williams
104,186,Bishop Sankey,5.67,Bishop Sankey
105,187,Duke Johnson,10.19,Duke Johnson Jr.
106,188,Jerome Felton,1.12,Jerome Felton
107,189,Benny Cunningham,4.59,Benny Cunningham
108,195,Stefon Diggs,12.98,Stefon Diggs
109,196,Marquess Wilson,8.69,Marquess Wilson
110,197,Markus Wheaton,5.87,Markus Wheaton
111,198,Kenbrell Thompkins,3.1,Kenbrell Thompkins
112,199,Andre Johnson,8.74,Andre Johnson
113,203,Michael Crabtree,12.01,Michael Crabtree
114,205,DeSean Jackson,7.05,DeSean Jackson
115,206,Jerricho Cotchery,6.33,Jerricho Cotchery
116,209,Marcus Easley,1.28,Marcus Easley
117,210,Jerome Simpson,4.66,Jerome Simpson
118,211,Pierre Garcon,11.91,Pierre Garcon
119,212,Rueben Randle,10.73,Rueben Randle
120,213,Julio Jones,29.1,Julio Jones
121,214,Brian Quick,4.53,Brian Quick
122,215,Jordan Norwood,4.03,Jordan Norwood
123,216,Stedman Bailey,5.48,Stedman Bailey
124,217,Taylor Gabriel,5.31,Taylor Gabriel
125,220,Allen Robinson,13.2,Allen Robinson
126,221,Mike Evans,15.02,Mike Evans
127,224,Rod Streater,5.06,Rod Streater
128,225,Riley Cooper,5.43,Riley Cooper
129,226,Sammy Watkins,9.34,Sammy Watkins
130,227,Jeremy Kerley,7.41,Jeremy Kerley
131,228,Allen Hurns,10.64,Allen Hurns
132,229,Andrew Hawkins,5.97,Andrew Hawkins
133,231,Jarvis Landry,11.67,Jarvis Landry
134,232,Greg Jennings,2.7,Greg Jennings
135,233,Adam Humphries,3.66,Adam Humphries
136,234,Kenny Stills,5.47,Kenny Stills
137,236,Roddy White,10.83,Roddy White
138,239,Eric Decker,14.18,Eric Decker
139,242,Bryan Walters,5.78,Bryan Walters
140,244,Charles Johnson,5.06,Charles Johnson
141,246,Davante Adams,7.56,Davante Adams
142,247,Randall Cobb,14.12,Randall Cobb
143,250,Chris Hogan,5.86,Chris Hogan
144,251,Steve Johnson,10.37,Stevie Johnson
145,252,Denarius Moore,3.13,Denarius Moore
146,253,Alshon Jeffery,17.5,Alshon Jeffery
147,254,Jeff Janis,4.78,Jeff Janis
148,255,Miles Austin,5.09,Miles Austin
149,256,Amari Cooper,14.18,Amari Cooper
150,257,Corey Brown,5.45,Corey Brown
151,258,Justin Hunter,5.67,Justin Hunter
152,261,Ty Montgomery,6.25,Ty Montgomery
153,262,Jarius Wright,5.77,Jarius Wright
154,263,Robert Woods,7.9,Robert Woods
155,266,Mike Wallace,10.04,Mike Wallace
156,267,Cole Beasley,5.57,Cole Beasley
157,268,Malcom Floyd,8.78,Malcom Floyd
158,269,Dez Bryant,12.2,Dez Bryant
159,270,Cameron Meredith,8.32,Cameron Meredith
160,271,Mohamed Sanu,6.67,Mohamed Sanu
161,272,Danny Amendola,9.57,Danny Amendola
162,273,Harry Douglas,6.2,Harry Douglas
163,274,Odell Beckham,18.94,Odell Beckham Jr.
164,275,Andre Holmes,5.57,Andre Holmes
165,277,Kenny Britt,6.92,Kenny Britt
166,278,Antonio Brown,20.13,Antonio Brown
167,279,Martavis Bryant,12.1,Martavis Bryant
168,280,Demaryius Thomas,19.15,Demaryius Thomas
169,281,Dwayne Harris,6.52,Dwayne Harris
170,283,Bennie Fowler,3.06,Bennie Fowler
171,284,Josh Huff,4.19,Josh Huff
172,285,Seth Roberts,3.67,Seth Roberts
173,286,T.Y. Hilton,5.97,T.Y. Hilton
174,287,Brandon Marshall,13.52,Brandon Marshall
175,288,Emmanuel Sanders,16.5,Emmanuel Sanders
176,290,Terrance Williams,9.14,Terrance Williams
177,291,Ryan Grant,4.12,Ryan Grant
178,292,Devin Smith,3.4,Devin Smith
179,293,Andre Caldwell,3.13,Andre Caldwell
180,294,Rishard Matthews,8.9,Rishard Matthews
181,296,Dorial Green-Beckham,7.59,Dorial Green-Beckham
182,298,Torrey Smith,9.47,Torrey Smith
183,299,Marques Colston,9.61,Marques Colston
184,300,Tavon Austin,7.47,Tavon Austin
185,302,Jordan Matthews,12.87,Jordan Matthews
186,303,Nelson Agholor,6.62,Nelson Agholor
187,304,A.J. Green,18.19,A.J. Green
188,305,Ted Ginn,11.26,Ted Ginn Jr.
189,307,Darrius Heyward-Bey,6.88,Darrius Heyward-Bey
190,308,Dontrelle Inman,7.07,Dontrelle Inman
191,310,Julian Edelman,20.64,Julian Edelman
192,312,Donte Moncrief,9.78,Donte Moncrief
193,313,Brandin Cooks,14.51,Brandin Cooks
194,314,Devin Funchess,4.64,Devin Funchess
195,315,James Jones,10.62,James Jones
196,316,Travis Benjamin,8.54,Travis Benjamin
197,318,Brandon LaFell,12.18,Brandon LaFell
198,319,Bruce Ellington,3.05,Bruce Ellington
199,322,Jamison Crowder,6.72,Jamison Crowder
200,323,Donteea Dye,6.33,Donteea Dye
201,325,Quinton Patton,3.54,Quinton Patton
202,327,Brandon Coleman,5.97,Brandon Coleman
203,328,Willie Snead,12.85,Willie Snead
204,329,Marvin Jones,10.41,Marvin Jones
205,334,Jason Witten,10.12,Jason Witten
206,336,Kyle Rudolph,6.98,Kyle Rudolph
207,338,Jacob Tamme,8.0,Jacob Tamme
208,339,Charles Clay,9.47,Charles Clay
209,340,Martellus Bennett,12.41,Martellus Bennett
210,341,Delanie Walker,8.22,Delanie Walker
211,343,Vance McDonald,3.0,Vance McDonald
212,344,Brandon Myers,3.08,Brandon Myers
213,345,Antonio Gates,13.79,Antonio Gates
214,346,Jake Stoneburner,5.62,Jake Stoneburner
215,347,Jared Cook,6.63,Jared Cook
216,349,Will Tye,3.58,Will Tye
217,350,Heath Miller,8.71,Heath Miller
218,353,Rob Gronkowski,21.29,Rob Gronkowski
219,354,Jim Dray,4.09,Jim Dray
220,357,Julius Thomas,9.37,Julius Thomas
221,361,Gavin Escobar,4.28,Gavin Escobar
222,362,Ladarius Green,4.19,Ladarius Green
223,363,Vernon Davis,2.61,Vernon Davis
224,364,Gary Barnidge,10.8,Gary Barnidge
225,365,Josh Hill,6.27,Josh Hill
226,368,Richard Rodgers,5.96,Richard Rodgers
227,371,Levine Toilolo,6.06,Levine Toilolo
228,373,Lance Kendricks,5.15,Lance Kendricks
229,374,Kellen Davis,5.98,Kellen Davis
230,375,Lee Smith,3.47,Lee Smith
231,376,Tyler Eifert,15.01,Tyler Eifert
232,379,Austin Seferian-Jenkins,10.04,Austin Seferian-Jenkins
233,380,Jordan Cameron,5.84,Jordan Cameron
234,383,Owen Daniels,5.71,Owen Daniels
235,385,Ed Dickson,3.86,Ed Dickson
236,387,Marcedes Lewis,2.77,Marcedes Lewis
237,388,Rhett Ellison,3.77,Rhett Ellison
238,389,Virgil Green,4.45,Virgil Green
239,391,Zach Ertz,6.9,Zach Ertz
240,394,Anthony Fasano,4.52,Anthony Fasano
241,395,Benjamin Watson,9.03,Benjamin Watson
242,397,John Phillips,5.65,John Phillips
243,398,Clive Walford,2.32,Clive Walford
244,399,Derek Carrier,2.24,Derek Carrier
245,402,Mychal Rivera,4.32,Mychal Rivera
246,404,Brent Celek,5.58,Brent Celek
247,405,Greg Olsen,13.48,Greg Olsen
248,406,Jordan Reed,12.06,Jordan Reed
249,407,Garrett Celek,6.2,Garrett Celek
250,409,Dion Sims,3.56,Dion Sims
251,412,Scott Chandler,4.8,Scott Chandler
252,414,Ryan Hewitt,2.41,Ryan Hewitt
253,415,Dwayne Allen,5.04,Dwayne Allen
254,416,Coby Fleener,8.06,Coby Fleener
