,Unnamed: 0,player,cbs,dk_name
85,155,Patrick DiMarco,1.7,Patrick DiMarco
86,156,Le'Veon Bell,26.53,Le'Veon Bell
87,157,LeGarrette Blount,12.63,LeGarrette Blount
88,158,Matt Jones,8.58,Matt Jones
89,159,Roy Helu,7.81,Roy Helu Jr.
90,163,Tre Mason,4.34,Tre Mason
91,164,Frank Gore,12.82,Frank Gore
92,165,Josh Robinson,4.83,Josh Robinson
93,169,Tyler Clutts,1.76,Tyler Clutts
94,170,Danny Woodhead,12.5,Danny Woodhead
95,171,Joseph Randle,10.88,Joseph Randle
96,173,Adrian Peterson,13.85,Adrian Peterson
97,174,Andre Ellington,9.88,Andre Ellington
98,175,Darrel Young,2.96,Darrel Young
99,178,Fozzy Whittaker,3.79,Fozzy Whittaker
100,179,Marcel Reece,7.52,Marcel Reece
101,180,Darren McFadden,7.19,Darren McFadden
102,182,Charles Sims,12.06,Charles Sims
103,183,Anthony Dixon,4.34,NaN
104,184,Knile Davis,7.78,Knile Davis
105,186,David Johnson,7.15,David Johnson
106,187,Jay Prosch,1.12,Jay Prosch
107,188,Jonas Gray,3.22,Jonas Gray
108,189,Reggie Bush,5.33,Reggie Bush
109,190,Bilal Powell,10.41,Bilal Powell
110,194,Robert Turbin,4.26,Robert Turbin
111,195,T.J. Yeldon,10.99,T.J. Yeldon
112,198,Theo Riddick,10.94,Theo Riddick
113,199,Chris Polk,4.23,Chris Polk
114,200,Denard Robinson,4.97,Denard Robinson
115,201,Bishop Sankey,6.6,Bishop Sankey
116,202,Duke Johnson,11.55,Duke Johnson Jr.
117,203,Jerome Felton,1.03,Jerome Felton
118,204,Benny Cunningham,4.75,Benny Cunningham
119,209,Phillip Dorsett,5.91,Phillip Dorsett
120,211,Stefon Diggs,9.56,Stefon Diggs
121,212,Markus Wheaton,5.56,Markus Wheaton
122,213,Larry Fitzgerald,19.37,Larry Fitzgerald
123,215,Andre Johnson,11.71,Andre Johnson
124,216,Chris Owusu,5.02,Chris Owusu
125,217,Jeremy Maclin,12.39,Jeremy Maclin
126,221,Michael Crabtree,9.37,Michael Crabtree
127,222,Nate Washington,9.17,Nate Washington
128,224,Kendall Wright,11.79,Kendall Wright
129,225,Jerricho Cotchery,7.61,Jerricho Cotchery
130,226,Steve Smith,15.0,Steve Smith Sr.
131,228,Chris Givens,3.39,Chris Givens
132,229,Marcus Easley,1.31,Marcus Easley
133,230,Pierre Garcon,13.73,Pierre Garcon
134,231,Rueben Randle,12.1,Rueben Randle
135,232,Julio Jones,25.0,Julio Jones
136,233,Brian Quick,5.97,Brian Quick
137,234,Stedman Bailey,6.82,Stedman Bailey
138,235,Doug Baldwin,10.87,Doug Baldwin
139,236,Taylor Gabriel,6.14,Taylor Gabriel
140,238,Brian Hartline,8.4,Brian Hartline
141,240,Allen Robinson,12.33,Allen Robinson
142,241,Mike Evans,14.07,Mike Evans
143,244,Rod Streater,4.76,Rod Streater
144,245,Riley Cooper,4.87,Riley Cooper
145,246,Jeremy Kerley,4.94,Jeremy Kerley
146,247,Allen Hurns,10.75,Allen Hurns
147,248,Andrew Hawkins,7.25,Andrew Hawkins
148,249,Kamar Aiken,7.49,Kamar Aiken
149,251,Jarvis Landry,13.23,Jarvis Landry
150,252,Greg Jennings,3.32,Greg Jennings
151,253,Vincent Jackson,14.77,Vincent Jackson
152,254,Kenny Stills,5.39,Kenny Stills
153,255,Michael Floyd,11.05,Michael Floyd
154,257,Jaron Brown,5.4,Jaron Brown
155,258,Roddy White,9.63,Roddy White
156,260,DeVante Parker,4.38,DeVante Parker
157,263,Eric Decker,12.74,Eric Decker
158,264,Jason Avant,4.12,Jason Avant
159,266,Bryan Walters,5.76,Bryan Walters
160,268,Charles Johnson,5.63,Charles Johnson
161,271,Devin Street,5.46,Devin Street
162,273,Chris Hogan,7.42,Chris Hogan
163,274,Steve Johnson,11.58,Stevie Johnson
164,276,Denarius Moore,3.3,Denarius Moore
165,277,Calvin Johnson,16.7,Calvin Johnson
166,278,Miles Austin,4.29,Miles Austin
167,280,Amari Cooper,13.11,Amari Cooper
168,281,Corey Brown,4.24,Corey Brown
169,282,Albert Wilson,10.39,Albert Wilson
170,283,Justin Hunter,5.88,Justin Hunter
171,285,Jermaine Kearse,8.34,Jermaine Kearse
172,286,Marqise Lee,5.1,Marqise Lee
173,287,Jarius Wright,6.15,Jarius Wright
174,288,Robert Woods,8.56,Robert Woods
175,289,Leonard Hankerson,10.28,Leonard Hankerson
176,291,Tyler Lockett,6.02,Tyler Lockett
177,293,Mike Wallace,11.59,Mike Wallace
178,294,Cole Beasley,9.84,Cole Beasley
179,295,Malcom Floyd,7.73,Malcom Floyd
180,296,Anquan Boldin,11.13,Anquan Boldin
181,297,Danny Amendola,9.3,Danny Amendola
182,298,Odell Beckham,19.83,Odell Beckham Jr.
183,299,Andre Holmes,3.32,Andre Holmes
184,300,Louis Murphy,6.17,Louis Murphy
185,301,Kenny Britt,8.41,Kenny Britt
186,302,Antonio Brown,18.72,Antonio Brown
187,303,Martavis Bryant,11.13,Martavis Bryant
188,304,Dwayne Harris,5.89,Dwayne Harris
189,306,Josh Huff,3.69,Josh Huff
190,307,Seth Roberts,4.62,Seth Roberts
191,308,Jaelen Strong,8.51,Jaelen Strong
192,310,T.Y. Hilton,15.87,T.Y. Hilton
193,311,Brandon Marshall,19.05,Brandon Marshall
194,312,Chris Matthews,4.38,Chris Matthews
195,313,Terrance Williams,11.24,Terrance Williams
196,314,Chris Conley,6.46,Chris Conley
197,315,Ryan Grant,5.16,Ryan Grant
198,316,Lance Moore,4.75,Lance Moore
199,317,Devin Smith,3.54,Devin Smith
200,318,Rishard Matthews,9.49,Rishard Matthews
201,320,Dorial Green-Beckham,8.1,Dorial Green-Beckham
202,321,Corey Fuller,3.96,Corey Fuller
203,322,DeAndre Hopkins,19.75,DeAndre Hopkins
204,324,Torrey Smith,8.2,Torrey Smith
205,325,Marques Colston,8.35,Marques Colston
206,326,John Brown,16.41,John Brown
207,327,Marlon Brown,4.31,Marlon Brown
208,328,Tavon Austin,7.94,Tavon Austin
209,330,Jordan Matthews,11.85,Jordan Matthews
210,331,Nelson Agholor,5.26,Nelson Agholor
211,332,Ted Ginn,11.12,Ted Ginn Jr.
212,334,Darrius Heyward-Bey,5.92,Darrius Heyward-Bey
213,337,Julian Edelman,17.99,Julian Edelman
214,340,Donte Moncrief,11.45,Donte Moncrief
215,341,Brandin Cooks,11.98,Brandin Cooks
216,342,Devin Funchess,6.18,Devin Funchess
217,343,Travis Benjamin,11.46,Travis Benjamin
218,344,De'Anthony Thomas,4.12,De'Anthony Thomas
219,345,Bruce Ellington,2.79,Bruce Ellington
220,347,Golden Tate,12.32,Golden Tate
221,349,Jamison Crowder,9.65,Jamison Crowder
222,352,Quinton Patton,3.21,Quinton Patton
223,353,Brandon Coleman,6.29,Brandon Coleman
224,354,Willie Snead,11.57,Willie Snead
225,355,Keenan Allen,18.11,Keenan Allen
226,361,Jason Witten,10.64,Jason Witten
227,363,Kyle Rudolph,7.47,Kyle Rudolph
228,365,Jacob Tamme,5.45,Jacob Tamme
229,366,Charles Clay,10.27,Charles Clay
230,367,Delanie Walker,8.45,Delanie Walker
231,369,Vance McDonald,2.66,Vance McDonald
232,370,Brandon Myers,4.27,Brandon Myers
233,371,Antonio Gates,9.99,Antonio Gates
234,372,Jake Stoneburner,6.11,Jake Stoneburner
235,373,Jared Cook,7.83,Jared Cook
236,375,Garrett Graham,5.12,Garrett Graham
237,376,Heath Miller,7.29,Heath Miller
238,378,Jimmy Graham,13.08,Jimmy Graham
239,380,Rob Gronkowski,16.8,Rob Gronkowski
240,381,Jim Dray,4.68,Jim Dray
241,384,Julius Thomas,10.9,Julius Thomas
242,388,Gavin Escobar,4.65,Gavin Escobar
243,389,Ladarius Green,10.3,Ladarius Green
244,390,Vernon Davis,6.39,Vernon Davis
245,391,Gary Barnidge,11.75,Gary Barnidge
246,392,Josh Hill,5.83,Josh Hill
247,396,Maxx Williams,4.72,Maxx Williams
248,397,Levine Toilolo,5.01,Levine Toilolo
249,399,Kellen Davis,4.15,Kellen Davis
250,400,Crockett Gillmore,6.38,Crockett Gillmore
251,401,Lee Smith,3.27,Lee Smith
252,402,Jermaine Gresham,4.41,Jermaine Gresham
253,404,Austin Seferian-Jenkins,8.57,Austin Seferian-Jenkins
254,405,Jordan Cameron,6.79,Jordan Cameron
255,408,Ed Dickson,4.01,Ed Dickson
256,410,Marcedes Lewis,2.62,Marcedes Lewis
257,411,Rhett Ellison,3.76,Rhett Ellison
258,412,James O'Shaughnessy,3.61,James O'Shaughnessy
259,414,Zach Ertz,5.81,Zach Ertz
260,416,Brandon Pettigrew,3.77,Brandon Pettigrew
261,418,Luke Willson,4.45,Luke Willson
262,419,Timothy Wright,6.99,NaN
263,420,Anthony Fasano,4.6,Anthony Fasano
264,421,Benjamin Watson,6.49,Benjamin Watson
265,424,Clive Walford,2.34,Clive Walford
266,425,C.J. Fiedorowicz,4.29,C.J. Fiedorowicz
267,426,Derek Carrier,3.78,Derek Carrier
268,428,Luke Stocker,2.13,Luke Stocker
269,429,Mychal Rivera,4.21,Mychal Rivera
270,431,Rob Housler,4.68,Rob Housler
271,432,Brent Celek,5.15,Brent Celek
272,435,Greg Olsen,13.74,Greg Olsen
273,436,Jordan Reed,11.81,Jordan Reed
274,437,Garrett Celek,4.5,Garrett Celek
275,438,Travis Kelce,12.34,Travis Kelce
276,439,Eric Ebron,6.77,Eric Ebron
277,440,Larry Donnell,9.63,Larry Donnell
278,441,Dion Sims,4.33,Dion Sims
279,444,Scott Chandler,4.3,Scott Chandler
280,447,Dwayne Allen,7.33,Dwayne Allen
281,448,Coby Fleener,8.22,Coby Fleener
282,449,Nick Boyle,2.92,Nick Boyle
