,Id,Name,Position,Salary,Game,FPPG,teamAbbrev,fftoday,nfl,cbs,fleaflicker,espn,fire,average,max,min,range,rel_range,final
362,11479,Toby Gerhart,RB,4600,SD@JAC,1.4,JAC,,3.4,,3.7,,,3.55,3.7,3.4,0.3,0.0845070422535,
363,12547,Pittsburgh Steelers,D,4600,PIT@SEA,8.5,PIT,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,0.0,0.0,
364,39649,Benny Cunningham,RB,4600,STL@CIN,3.5,STL,4.0,5.1,4.07,5.2,1.21,,3.916,5.2,1.21,3.99,1.0188968335,1.75
365,12555,Baltimore Ravens,D,4600,BAL@CLE,6.4,BAL,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,
366,33703,Ryan Grant,WR,4600,NYG@WAS,3.4,WAS,,,,1.7,,2.757,2.2285,2.757,1.7,1.057,0.474310074041,1.95
367,29991,Bishop Sankey,RB,4600,OAK@TEN,4.7,TEN,,1.8,,2.5,2.86,1.938,2.1376,2.86,1.59,1.27,0.594124251497,
368,6810,Dan Carpenter,K,4600,BUF@KC,7.7,BUF,,,,,,,,,,,,
369,22228,Chase Ford,TE,4600,BAL@CLE,0.0,BAL,,,,,,,,,,,,
370,30807,Mychal Rivera,TE,4600,OAK@TEN,2.6,OAK,4.0,6.0,4.63,6.0,5.24,3.7365,4.9695,6.0,3.7365,2.2635,0.455478418352,2.9
371,7831,Sebastian Janikowski,K,4600,OAK@TEN,8.3,OAK,,,,,,,,,,,,
372,12526,Buffalo Bills,D,4600,BUF@KC,7.3,BUF,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,
373,12541,New England Patriots,D,4600,NE@DEN,8.3,NE,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,0.0,0.0,
374,12543,New York Giants,D,4600,NYG@WAS,9.5,NYG,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,0.0,0.0,
375,12537,Oakland Raiders,D,4600,OAK@TEN,5.7,OAK,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,0.0,0.0,
376,12539,Miami Dolphins,D,4600,MIA@NYJ,6.8,MIA,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,0.0,0.0,
377,12529,Cleveland Browns,D,4600,BAL@CLE,5.7,CLE,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,0.0,0.0,
378,7801,Brandon Myers,TE,4600,TB@IND,1.9,TB,4.5,2.4,2.93,3.2,3.12,2.618,3.128,4.5,2.4,2.1,0.671355498721,
379,11556,Michael Hoomanawanui,TE,4600,NO@HOU,2.2,NO,,,,,2.7,,2.7,2.7,2.7,0.0,0.0,
380,11594,Anthony Dixon,RB,4600,BUF@KC,1.4,BUF,,,2.72,,,,2.72,2.72,2.72,0.0,0.0,
381,28131,Keith Mumphery,WR,4600,NO@HOU,2.0,HOU,,3.4,,3.7,,2.0925,2.955625,3.7,2.0925,1.6075,0.543878198351,
382,28144,Dion Sims,TE,4600,MIA@NYJ,2.2,MIA,,1.6,3.81,1.8,3.33,1.6365,2.53108333333,3.81,1.6,2.21,0.87314391071,
383,28157,Bennie Fowler,WR,4600,NE@DEN,2.3,DEN,3.0,,1.36,,,3.254,2.538,3.254,1.36,1.894,0.746256895193,
384,38269,Cameron Artis-Payne,RB,4500,CAR@DAL,0.8,CAR,,,,,,,,,,,,
385,7394,Brandon Pettigrew,TE,4500,PHI@DET,2.5,DET,,,3.89,,2.37,,3.27,3.89,2.37,1.52,0.464831804281,2.15
386,21990,Ryan Broyles,WR,4500,PHI@DET,0.0,DET,,,,,,,,,,,,
387,33552,TJ Jones,WR,4500,PHI@DET,-0.1,DET,,,,,,,,,,,,
388,62617,Khari Lee,TE,4500,CHI@GB,0.0,CHI,,,,,2.71,,2.71,2.71,2.71,0.0,0.0,
389,37245,Foswhitt Whittaker,RB,4500,CAR@DAL,1.1,CAR,,,,,,,,,,,,
390,26343,Corey Fuller,WR,4500,PHI@DET,0.6,DET,,,4.12,,,,2.845,4.12,1.57,2.55,0.896309314587,
391,26074,Tim Wright,TE,4500,PHI@DET,2.8,DET,,,,,,,,,,,,
392,27445,Jalen Saunders,WR,4500,CHI@GB,0.0,CHI,,,,,,,,,,,,
393,39411,Gavin Escobar,TE,4500,CAR@DAL,1.4,DAL,2.0,4.8,4.6,4.4,4.52,,4.064,4.8,2.0,2.8,0.688976377953,
394,32410,Trey Williams,RB,4500,CAR@DAL,0.0,DAL,,,,,,,,,,,,
395,47953,Lucky Whitehead,WR,4500,CAR@DAL,0.6,DAL,,,,,,,,,,,,
396,22336,Josh Bellamy,WR,4500,CHI@GB,2.6,CHI,,,4.62,,,,4.62,4.62,4.62,0.0,0.0,
397,28545,Rod Smith,RB,4500,CAR@DAL,0.1,DAL,,,,,,,,,,,,
398,22123,James Hanna,TE,4500,CAR@DAL,0.4,DAL,,,,,,,1.26,1.26,1.26,0.0,0.0,
399,44090,Alonzo Harris,RB,4500,CHI@GB,0.3,GB,,,,,,,,,,,,
400,54623,Jeff Janis,WR,4500,CHI@GB,0.9,GB,,2.0,3.6,2.0,2.04,,2.51,3.6,2.0,1.6,0.637450199203,
401,7244,John Kuhn,RB,4500,CHI@GB,1.1,GB,,,2.93,,,2.3715,2.1805,2.93,1.24,1.69,0.775051593671,
402,14297,Greg Salas,WR,4500,PHI@DET,0.0,DET,,,,,,,,,,,,
403,30297,Trey Burton,TE,4500,PHI@DET,0.0,PHI,,,,,2.73,,2.73,2.73,2.73,0.0,0.0,5.0
404,11870,Seyi Ajirotutu,WR,4500,PHI@DET,0.0,PHI,,,,,,,,,,,,
405,62538,Cameron Meredith,WR,4500,CHI@GB,1.8,CHI,,,3.22,,,,3.22,3.22,3.22,0.0,0.0,
406,6782,Matt Prater,K,4500,PHI@DET,6.5,DET,,,,,,,,,,,,
407,11635,Marc Mariani,WR,4500,CHI@GB,0.5,CHI,,,3.08,,4.7,,3.89,4.7,3.08,1.62,0.416452442159,3.65
408,6567,David Johnson,TE,4500,SD@JAC,0.0,SD,2.5,7.2,6.35,7.4,5.39,2.2795,4.88564285714,7.4,2.2795,5.1205,1.04807087823,9.0
409,21984,Isaiah Pead,RB,4500,PIT@SEA,-0.8,PIT,,,,,,,,,,,,
410,34125,Geremy Davis,WR,4500,NYG@WAS,0.3,NYG,,,,,,,,,,,,
411,21972,Brian Quick,WR,4500,STL@CIN,1.0,STL,5.5,6.2,3.65,6.1,2.74,3.557,4.45528571429,6.2,2.74,3.46,0.776605636964,
412,44952,Dri Archer,RB,4500,PIT@SEA,0.0,PIT,,,,,,,1.69,1.69,1.69,0.0,0.0,
413,64104,Terrell Watson,RB,4500,STL@CIN,0.0,CIN,,,,,,,,,,,,
414,22800,Derrick Coleman,RB,4500,PIT@SEA,0.1,SEA,,,1.09,,,,1.09,1.09,1.09,0.0,0.0,
415,34071,Nick Williams,WR,4500,MIN@ATL,1.8,ATL,,,,,1.8,1.812,1.806,1.812,1.8,0.012,0.00664451827243,7.75
416,34073,Ryan Griffin,TE,4500,NO@HOU,3.0,HOU,6.0,5.6,4.83,5.8,6.45,,5.895,6.69,4.83,1.86,0.315521628499,13.4
417,27199,Marcus Murphy,RB,4500,NO@HOU,0.4,NO,,,,,,,,,,,,
418,30667,Justice Cunningham,TE,4500,STL@CIN,0.0,STL,,,,,,,,,,,,
419,22849,Cory Harkey,TE,4500,STL@CIN,0.2,STL,,,,,,,,,,,,
420,30709,Bruce Ellington,WR,4500,ARI@SF,1.4,SF,,2.7,2.94,2.4,3.87,,2.702,3.87,1.6,2.27,0.840118430792,
421,6597,Craig Stevens,TE,4500,OAK@TEN,1.1,TEN,,,,,,,,,,,,8.05
422,33137,Justin Hardy,WR,4500,MIN@ATL,2.7,ATL,5.0,1.6,7.41,1.8,6.44,6.92,4.64,7.41,1.6,5.81,1.25215517241,2.2
423,6622,Eric Weems,WR,4500,MIN@ATL,0.2,ATL,,,,,,,,,,,,
424,32632,Bradley Marquez,WR,4500,STL@CIN,0.5,STL,,,3.03,,,,3.03,3.03,3.03,0.0,0.0,1.45
425,47720,Chandler Worthy,WR,4500,NO@HOU,1.0,HOU,,,,,,,,,,,,
426,29540,Terron Ward,RB,4500,MIN@ATL,2.4,ATL,3.0,2.6,8.04,2.9,8.16,1.4022,4.35036666667,8.16,1.4022,6.7578,1.5533863046,
427,22938,Rod Streater,WR,4500,OAK@TEN,1.3,OAK,,3.6,,2.8,,,3.2,3.6,2.8,0.8,0.25,
428,27338,Rex Burkhead,RB,4500,STL@CIN,0.8,CIN,,,,,,,1.09,1.09,1.09,0.0,0.0,
429,14253,Greg Little,WR,4500,STL@CIN,0.0,CIN,,,,,,,,,,,,
430,34275,Storm Johnson,RB,4500,SD@JAC,0.0,JAC,,,,,,,,,,,,
431,55536,Tyler McDonald,WR,4500,MIA@NYJ,0.0,MIA,,,,,,,,,,,,
432,33232,Dominique Brown,RB,4500,PIT@SEA,0.0,PIT,,,,,,,,,,,,
433,14302,Kris Durham,WR,4500,OAK@TEN,0.0,OAK,,,,,,,,,,,,
434,14274,Rob Housler,TE,4500,BAL@CLE,0.2,CLE,,,,,,,,,,,,
435,14277,Vincent Brown,WR,4500,TB@IND,0.0,IND,,,,,,,,,,,,
436,15121,Chris Matthews,WR,4500,BAL@CLE,0.8,BAL,,,,,,,,,,,,
437,30591,Ace Sanders,WR,4500,SD@JAC,0.0,JAC,,,,,,,,,,,,
438,64160,Arthur Williams,WR,4500,MIA@NYJ,0.0,NYJ,,,,,,,,,,,,
439,23003,Phillip Supernaw,TE,4500,OAK@TEN,0.1,TEN,,,,,,,,,,,,
440,14304,Luke Stocker,TE,4500,TB@IND,0.5,TB,,,,,,,,,,,,
441,26199,Jarrod West,WR,4500,PIT@SEA,0.0,PIT,,,,,,,,,,,,
442,33260,DeVante Parker,WR,4500,MIA@NYJ,0.9,MIA,,3.0,,2.5,,1.5345,2.34483333333,3.0,1.5345,1.4655,0.624991115218,14.2
443,30385,Marlon Brown,WR,4500,BAL@CLE,1.8,BAL,4.5,7.0,,6.5,,1.391,4.3722,7.0,1.391,5.609,1.2828781849,
444,26498,Stedman Bailey,WR,4500,STL@CIN,3.8,STL,,,,,,,,,,,,
445,31329,Russell Shepard,WR,4500,TB@IND,1.1,TB,,,,,,,2.25,2.25,2.25,0.0,0.0,
446,6388,Jason Avant,WR,4500,BUF@KC,1.5,KC,,,4.26,,5.22,1.8165,3.7655,5.22,1.8165,3.4035,0.903864028681,
447,31241,Sammie Coates,WR,4500,PIT@SEA,0.3,PIT,,1.6,,1.8,,,1.7,1.8,1.6,0.2,0.117647058824,
448,15032,Henry Hynoski,RB,4500,NYG@WAS,0.0,NYG,,,,,,,,,,,,
449,27403,Blake Bell,TE,4500,ARI@SF,0.4,SF,,,,,,,,,,,,6.85
450,29351,De'Anthony Thomas,WR,4500,BUF@KC,3.6,KC,,,,,,,,,,,,
451,54663,Seantavius Jones,WR,4500,NO@HOU,0.0,NO,,,,,,,,,,,,
452,34014,Aaron Dobson,WR,4500,NE@DEN,2.6,NE,,,,,,,,,,,,
453,12090,Nick Novak,K,4500,NO@HOU,5.7,HOU,,,,,,,,,,,,
454,30249,Frankie Hammond,WR,4500,BUF@KC,0.0,KC,,,,,,,,,,,,
455,54608,Jerick McKinnon,RB,4500,MIN@ATL,1.9,MIN,2.5,3.3,2.1,3.4,2.74,,3.03833333333,4.19,2.1,2.09,0.687877125617,3.3
456,44560,Alex Bayer,TE,4500,SD@JAC,0.0,SD,,,,,,,,,,,,
457,28562,Jake Stoneburner,TE,4500,MIA@NYJ,3.2,MIA,,1.2,5.92,1.6,,,2.90666666667,5.92,1.2,4.72,1.62385321101,
458,30259,Solomon Patton,WR,4500,NE@DEN,0.0,DEN,,,,,,,,,,,,
459,22762,Chris Owusu,WR,4500,MIA@NYJ,3.7,NYJ,,,,,,,,,,,,
460,29237,Chris Harper,WR,4500,NE@DEN,0.0,NE,4.5,,3.47,,9.68,3.264,5.2285,9.68,3.264,6.416,1.22712058908,
461,33981,Eric Frohnapfel,TE,4500,SD@JAC,0.0,SD,,,,,,,,,,,,
462,31073,Knile Davis,RB,4500,BUF@KC,1.8,KC,3.0,3.6,,3.8,8.94,,4.89,8.94,3.0,5.94,1.21472392638,
463,32058,Chris Boswell,K,4500,PIT@SEA,9.5,PIT,,,,,,,,,,,,
464,31093,Javontee Herndon,WR,4500,SD@JAC,3.0,SD,,,4.32,,2.78,1.659,4.69475,10.02,1.659,8.361,1.78092550189,
465,14837,Jeremy Ross,WR,4500,OAK@TEN,1.9,OAK,,,,,,,,,,,,
466,39615,Brandon Williams,TE,4500,MIA@NYJ,0.0,MIA,,,,,,,,,,,,
467,32000,Luke Willson,TE,4500,PIT@SEA,2.8,SEA,,3.0,4.93,3.5,3.41,1.5405,3.34341666667,4.93,1.5405,3.3895,1.0137833055,1.25
468,14815,Joseph Morgan,WR,4500,BAL@CLE,0.0,BAL,,,,,,,,,,,,
469,25783,Mike James,RB,4500,TB@IND,0.0,TB,,,,,,,,,,,,
470,11431,Jermaine Gresham,TE,4500,ARI@SF,2.8,ARI,4.0,4.0,3.59,4.0,3.91,3.2855,3.97078571429,5.01,3.2855,1.7245,0.434296918566,
471,31015,DeAndrew White,WR,4500,ARI@SF,0.7,SF,,,,,,,,,,,,
472,14757,Matt Asiata,RB,4500,MIN@ATL,2.1,MIN,,3.3,3.06,3.6,3.24,,3.3,3.6,3.06,0.54,0.163636363636,2.15
473,39678,E.J. Bibbs,TE,4500,BAL@CLE,0.0,CLE,,,,,,,,,,,,
474,12544,New York Jets,D,4500,MIA@NYJ,7.2,NYJ,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,0.0,0.0,
475,62680,Donteea Dye,WR,4500,TB@IND,2.1,TB,,,,,,1.744,1.744,1.744,1.744,0.0,0.0,
476,39652,Rico Richardson,WR,4500,OAK@TEN,0.0,TEN,,,,,,,1.05,1.05,1.05,0.0,0.0,
477,22447,Griff Whalen,WR,4500,TB@IND,3.0,IND,,,6.0,,6.19,2.002,4.9905,6.19,2.002,4.188,0.839194469492,
478,62508,James O'Shaughnessy,TE,4500,BUF@KC,1.7,KC,,,,,,,,,,,,
479,25607,Josh Harris,RB,4500,PIT@SEA,0.0,PIT,,,,,,,,,,,,
480,62510,Nick Boyle,TE,4500,BAL@CLE,2.4,BAL,,2.6,4.28,2.3,1.74,,2.73,4.28,1.74,2.54,0.930402930403,1.05
481,62505,MyCole Pruitt,TE,4500,MIN@ATL,0.8,MIN,,1.4,,1.7,1.86,,1.65333333333,1.86,1.4,0.46,0.278225806452,
482,29994,Travis Coons,K,4500,BAL@CLE,6.7,CLE,,,,,,,,,,,,
483,39428,Kyle Juszczyk,RB,4500,BAL@CLE,4.6,BAL,,,4.03,,4.85,,4.55333333333,4.85,4.03,0.82,0.180087847731,1.9
484,39427,Quinton Patton,WR,4500,ARI@SF,4.0,SF,,,3.63,,5.11,2.069,3.71725,5.11,2.069,3.041,0.818077880153,
485,6951,James Casey,TE,4500,NE@DEN,0.0,DEN,,,,,,,,,,,,
486,25654,Tommy Bohanon,RB,4500,MIA@NYJ,0.7,NYJ,,,1.81,,,,1.81,1.81,1.81,0.0,0.0,
487,31188,Chris Gragg,TE,4500,BUF@KC,2.1,BUF,,3.2,,3.6,,1.131,2.64366666667,3.6,1.131,2.469,0.933930147522,
488,14683,Patrick DiMarco,RB,4500,MIN@ATL,2.3,ATL,,,2.99,,1.88,,2.45,2.99,1.88,1.11,0.45306122449,
489,24589,Jaron Brown,WR,4500,ARI@SF,2.3,ARI,4.0,,4.23,,,,4.115,4.23,4.0,0.23,0.0558930741191,
490,7001,Kellen Davis,TE,4500,MIA@NYJ,0.7,NYJ,,,4.48,,1.04,,2.76,4.48,1.04,3.44,1.24637681159,
491,14649,Kyle Miller,TE,4500,SD@JAC,0.0,SD,,,,,,,,,,,,
492,62535,Tyrell Williams,WR,4500,SD@JAC,0.0,SD,,,,,,,1.73,1.73,1.73,0.0,0.0,
493,62534,Brian Parker,TE,4500,BUF@KC,0.4,KC,,,,,,,,,,,,
494,39539,Brian Leonhardt,TE,4500,ARI@SF,0.0,SF,,,,,,,,,,,,
495,27878,Mark Weisman,RB,4500,STL@CIN,0.0,CIN,,,,,,,,,,,,
496,28936,Kenzel Doe,WR,4500,PIT@SEA,0.0,PIT,,,,,,,,,,,,
497,11648,Jim Dray,TE,4500,BAL@CLE,0.7,CLE,,,4.44,,2.04,1.522,2.66733333333,4.44,1.522,2.918,1.09397650587,
498,27908,C.J. Fiedorowicz,TE,4500,NO@HOU,2.1,HOU,,3.8,4.63,3.9,1.93,,3.39,4.63,1.93,2.7,0.796460176991,2.1
499,10695,Darrel Young,RB,4500,NYG@WAS,0.3,WAS,,,2.31,,,,2.31,2.31,2.31,0.0,0.0,
500,11671,Erik Lorig,RB,4500,NO@HOU,0.0,NO,,,,,,,,,,,,
501,22235,Jeremy Stewart,RB,4500,NE@DEN,0.0,DEN,,,,,,,,,,,,
502,23055,Brandon Bostick,TE,4500,ARI@SF,0.0,ARI,,,,,,,,,,,,
503,26038,Tyler Kroft,TE,4500,STL@CIN,0.0,CIN,,1.4,,1.7,,,1.55,1.7,1.4,0.3,0.193548387097,
504,6828,Tim Hightower,RB,4500,NO@HOU,2.3,NO,,,,,3.15,,3.15,3.15,3.15,0.0,0.0,
505,22258,Travaris Cadet,RB,4500,ARI@SF,0.4,SF,,,,,3.92,,3.92,3.92,3.92,0.0,0.0,
506,39859,Jack Doyle,TE,4500,TB@IND,1.6,IND,,,,,1.83,,1.83,1.83,1.83,0.0,0.0,
507,6823,John Phillips,TE,4500,SD@JAC,1.5,SD,,,,,,,,,,,,
508,7918,Matthew Mulligan,TE,4500,BUF@KC,0.1,BUF,,,,,,,,,,,,
509,22144,Tommy Streeter,WR,4500,MIA@NYJ,0.0,MIA,,,,,,,,,,,,
510,11718,David Nelson,WR,4500,PIT@SEA,0.0,PIT,,,,,,,,,,,,
511,22177,Junior Hemingway,WR,4500,BUF@KC,0.0,KC,,,,,,,,,,,,
512,7856,Matthew Slater,WR,4500,NE@DEN,0.0,NE,,,,,1.14,,1.455,1.77,1.14,0.63,0.432989690722,
513,6896,Greg Jennings,WR,4500,MIA@NYJ,1.7,MIA,,6.8,2.77,7.4,2.76,,4.506,7.4,2.76,4.64,1.02973812694,7.0
514,11766,Jeff Cumberland,TE,4500,MIA@NYJ,1.1,NYJ,1.5,5.2,,5.6,,1.232,3.5964,5.6,1.232,4.368,1.21454788121,
515,30733,Cordarrelle Patterson,WR,4500,MIN@ATL,1.0,MIN,,6.1,,5.6,,,5.85,6.1,5.6,0.5,0.0854700854701,
516,12525,Atlanta Falcons,D,4500,MIN@ATL,7.1,ATL,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,0.0,0.0,
517,24912,Dustin Hopkins,K,4500,NYG@WAS,8.4,WAS,,,,,,,,,,,,
518,6672,Marcedes Lewis,TE,4500,SD@JAC,1.5,JAC,,6.2,2.63,6.1,3.79,,4.824,6.2,2.63,3.57,0.740049751244,2.45
519,6684,Jacoby Jones,WR,4500,PIT@SEA,0.0,PIT,,,,,,,,,,,,
520,11522,Marcus Easley,WR,4500,BUF@KC,1.4,BUF,,,,,,,,,,,,
521,65926,Anthony Ezeakunne,TE,4500,BAL@CLE,0.0,CLE,,,,,,,,,,,,
522,6660,Donald Brown,RB,4500,SD@JAC,0.3,SD,,,3.43,,,,3.43,3.43,3.43,0.0,0.0,
523,22109,Greg Zuerlein,K,4500,STL@CIN,7.0,STL,,,,,,,,,,,,
524,12536,Kansas City Chiefs,D,4500,BUF@KC,9.7,KC,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,0.0,0.0,
525,22100,Randy Bullock,K,4500,MIA@NYJ,6.2,NYJ,,,,,,,,,,,,
526,11538,Garrett Graham,TE,4500,NO@HOU,1.4,HOU,,5.8,,5.9,,,5.85,5.9,5.8,0.1,0.017094017094,
527,11543,Clay Harbor,TE,4500,SD@JAC,2.2,JAC,,6.4,,6.2,,,6.3,6.4,6.2,0.2,0.031746031746,1.25
528,39716,Adam Thielen,WR,4500,MIN@ATL,1.8,MIN,,,,,,,,,,,,
529,11557,John Conner,RB,4500,BUF@KC,0.0,BUF,,,,,,,,,,,,
530,14406,Bruce Miller,RB,4500,ARI@SF,1.5,SF,,,2.89,,1.12,1.1685,1.549625,2.89,1.02,1.87,1.20674356699,
531,29725,Levine Toilolo,TE,4500,MIN@ATL,0.9,ATL,,3.4,5.28,3.7,1.44,,3.455,5.28,1.44,3.84,1.11143270622,
532,29723,Stepfan Taylor,RB,4500,ARI@SF,0.3,ARI,,2.1,,2.5,,,2.3,2.5,2.1,0.4,0.173913043478,
533,22029,Bernard Pierce,RB,4500,SD@JAC,0.5,JAC,,,,,,,,,,,,
534,14394,Virgil Green,TE,4500,NE@DEN,2.3,DEN,,4.4,3.35,4.2,1.45,,3.35,4.4,1.45,2.95,0.880597014925,
535,14372,Aldrick Robinson,WR,4500,BAL@CLE,0.0,BAL,,,,,,,,,,,,
536,22034,Chris Givens,WR,4500,BAL@CLE,3.5,BAL,8.0,7.4,5.13,6.7,9.73,2.761,7.02157142857,9.73,2.761,6.969,0.992512868507,5.05
537,10531,Jordan Norwood,WR,4500,NE@DEN,2.1,DEN,,4.0,2.82,4.0,,,3.60666666667,4.0,2.82,1.18,0.327171903882,
538,11622,Trindon Holliday,WR,4500,OAK@TEN,0.0,OAK,,,,,,,,,,,,
539,6778,Anthony Fasano,TE,4500,OAK@TEN,4.4,TEN,,4.4,4.41,4.2,4.45,3.0985,3.95641666667,4.45,3.0985,1.3515,0.341596983803,2.3
540,33488,Troy Niklas,TE,4500,ARI@SF,1.6,ARI,,,,,,2.8175,2.8175,2.8175,2.8175,0.0,0.0,
541,14338,Denarius Moore,WR,4500,BUF@KC,-0.3,BUF,,,,,,,,,,,,
542,6753,Andre Caldwell,WR,4500,NE@DEN,1.6,DEN,,5.8,2.39,5.9,1.46,1.836,3.54433333333,5.9,1.46,4.44,1.25270384652,6.9
543,7722,Kevin Ogletree,WR,4500,NYG@WAS,0.0,NYG,,,,,,,,,,,,
544,7718,Cedric Peerman,RB,4500,STL@CIN,0.0,CIN,,,,,,,,,,,,
545,22065,Rhett Ellison,TE,4500,MIN@ATL,1.8,MIN,,,4.92,,3.03,1.313,3.15325,4.92,1.313,3.607,1.14389915167,2.35
546,6767,Ryan Succop,K,4500,OAK@TEN,6.1,TEN,,,,,,,,,,,,
547,14349,Jeremy Kerley,WR,4500,MIA@NYJ,3.5,NYJ,6.0,8.4,5.51,8.3,,3.144,6.30233333333,8.4,3.144,5.256,0.833976833977,
548,14348,Lee Smith,TE,4500,OAK@TEN,1.0,OAK,,,3.62,,1.92,,2.50333333333,3.62,1.92,1.7,0.679094540613,
549,12532,Detroit Lions,D,4400,PHI@DET,6.0,DET,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,0.0,0.0,
550,12540,Minnesota Vikings,D,4400,MIN@ATL,7.5,MIN,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,0.0,0.0,
551,12551,Tampa Bay Buccaneers,D,4300,TB@IND,8.7,TB,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,0.0,0.0,
552,12554,Jacksonville Jaguars,D,4300,SD@JAC,6.3,JAC,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,
553,12534,Tennessee Titans,D,4300,OAK@TEN,7.0,TEN,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,0.0,0.0,
554,12530,Dallas Cowboys,D,4200,CAR@DAL,5.9,DAL,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,0.0,0.0,
555,12548,San Diego Chargers,D,4200,SD@JAC,3.9,SD,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,
556,12535,Indianapolis Colts,D,4200,TB@IND,6.8,IND,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,0.0,0.0,
557,12542,New Orleans Saints,D,4100,NO@HOU,4.9,NO,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,0.0,0.0,
558,12527,Chicago Bears,D,4000,CHI@GB,5.1,CHI,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,0.0,0.0,
559,12549,San Francisco 49ers,D,4000,ARI@SF,4.2,SF,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.0,0.0,
560,12552,Washington Redskins,D,4000,NYG@WAS,7.8,WAS,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,
