,Unnamed: 0,player,fire,dk_name
71,71,DeSean Jackson ,13.47,DeSean Jackson
72,72,Eddie Lacy ,13.551,Eddie Lacy
73,73,Jordan Matthews ,13.399,Jordan Matthews
74,74,Giovani Bernard ,13.37,Giovani Bernard
75,75,Alex Smith ,14.4508,Alex Smith
76,76,Lamar Miller ,13.41,Lamar Miller
77,77,Javorius Allen ,13.386,Javorius Allen
78,78,Darren McFadden ,13.338,Darren McFadden
79,79,Lesean McCoy ,13.234,LeSean McCoy
80,80,Donte Moncrief ,13.129,Donte Moncrief
81,81,Tyrod Taylor ,14.3944,Tyrod Taylor
82,82,Emmanuel Sanders ,13.23,Emmanuel Sanders
83,83,Chris Johnson ,13.292,Chris Johnson
84,84,Alfred Blue ,12.831,Alfred Blue
85,85,Benjamin Watson ,12.68,Benjamin Watson
86,86,Antonio Andrews ,12.548,Antonio Andrews
87,87,Vincent Jackson ,12.262,Vincent Jackson
88,88,Justin Hardy ,12.62,Justin Hardy
89,89,Allen Hurns ,12.205,Allen Hurns
90,90,Michael Crabtree ,12.213,Michael Crabtree
91,91,Jordan Reed ,12.031,Jordan Reed
92,92,Travis Benjamin ,12.007,Travis Benjamin
93,93,Gary Barnidge ,11.794,Gary Barnidge
94,94,Golden Tate ,11.8552,Golden Tate
95,95,Martavis Bryant ,11.665,Martavis Bryant
96,96,Delanie Walker ,11.56,Delanie Walker
97,97,Shaun Draughn ,11.692,Shaun Draughn
98,98,Ryan Tannehill ,13.6104,Ryan Tannehill
99,99,Jimmy Graham ,11.504,Jimmy Graham
100,100,Doug Baldwin ,11.53,Doug Baldwin
101,101,Davante Adams ,11.3136,Davante Adams
102,102,Blaine Gabbert ,12.405,Blaine Gabbert
103,103,Antonio Gates ,11.232,Antonio Gates
104,104,Travis Kelce ,11.397,Travis Kelce
105,105,Frank Gore ,11.468,Frank Gore
106,106,Jeremy Hill ,11.369,Jeremy Hill
107,107,Ronnie Hillman ,11.277,Ronnie Hillman
108,108,Tavon Austin ,10.685,Tavon Austin
109,109,Rishard Matthews ,10.676,Rishard Matthews
110,110,Kendall Wright ,10.545,Kendall Wright
111,111,Heath Miller ,10.477,Heath Miller
112,112,Darren Sproles ,10.422,Darren Sproles
113,113,Jacob Tamme ,10.369,Jacob Tamme
114,114,Melvin Gordon ,10.517,Melvin Gordon
115,115,Rueben Randle ,10.315,Rueben Randle
116,116,Jason Witten ,10.1,Jason Witten
117,117,John Brown ,9.985,John Brown
118,118,Malcom Floyd ,9.83,Malcom Floyd
119,119,Dorial Green-Beckham ,9.732,Dorial Green-Beckham
120,120,Jamison Crowder ,9.717,Jamison Crowder
121,121,Jeremy Langford ,9.751,Jeremy Langford
122,122,Nate Washington ,9.456,Nate Washington
123,123,Spencer Ware ,9.465,Spencer Ware
124,124,Pierre Garcon ,9.286,Pierre Garcon
125,125,Michael Floyd ,9.2382,Michael Floyd
126,126,Anquan Boldin ,9.278,Anquan Boldin
127,127,Willie Snead ,9.091,Willie Snead
128,128,Julius Thomas ,8.896,Julius Thomas
129,129,Ted Ginn Jr. ,8.818,Ted Ginn Jr.
130,130,Cecil Shorts ,9.006,Cecil Shorts III
131,131,Charles Clay ,8.66,Charles Clay
132,132,Crockett Gillmore ,8.608,Crockett Gillmore
133,133,Marquess Wilson ,8.368,Marquess Wilson
134,134,Charles Sims ,8.499,Charles Sims
135,135,Karlos Williams ,8.332,Karlos Williams
136,136,Richard Rodgers ,8.28,Richard Rodgers
137,137,Eric Ebron ,8.024,Eric Ebron
138,138,Ahmad Bradshaw ,7.986,Ahmad Bradshaw
139,139,Rashad Jennings ,7.966,Rashad Jennings
140,140,Vernon Davis ,7.821,Vernon Davis
141,141,Darren Fells ,7.795,Darren Fells
142,142,Theo Riddick ,7.84,Theo Riddick
143,143,James Jones ,7.782,James Jones
144,144,Jermaine Kearse ,7.687,Jermaine Kearse
145,145,Duke Johnson ,7.732,Duke Johnson Jr.
146,146,Ameer Abdullah ,7.547,Ameer Abdullah
147,147,James Starks ,7.312,James Starks
148,148,Terrance Williams ,7.316,Terrance Williams
149,149,Marvin Jones ,7.171,Marvin Jones
150,150,Charcandrick West ,7.23,Charcandrick West
151,151,Chris Harper ,6.912,Chris Harper
152,152,Robert Woods ,6.825,Robert Woods
153,153,Devin Funchess ,6.708,Devin Funchess
154,154,Jordan Cameron ,6.725,Jordan Cameron
155,155,Garrett Celek ,6.535,Garrett Celek
156,156,Shane Vereen ,6.663,Shane Vereen
157,157,Wes Welker ,6.432,Wes Welker
158,158,Marques Colston ,6.389,Marques Colston
159,159,Zach Miller ,6.372,Zach Miller
160,160,Jared Cook ,6.328,Jared Cook
161,161,Owen Daniels ,6.185,Owen Daniels
162,162,Torrey Smith ,6.201,Torrey Smith
163,163,Coby Fleener ,6.187,Coby Fleener
164,164,Andre Ellington ,6.0588,Andre Ellington
165,165,Brian Hartline ,5.76,Brian Hartline
166,166,Kyle Rudolph ,5.827,Kyle Rudolph
167,167,Mychal Rivera ,5.779,Mychal Rivera
168,168,Tyler Lockett ,5.8,Tyler Lockett
169,169,Dexter McCluster ,5.8516,Dexter McCluster
170,170,Chris Thompson ,5.6908,Chris Thompson
171,171,Keshawn Martin ,5.73,Keshawn Martin
172,172,Kenny Britt ,5.691,Kenny Britt
173,173,Jay Ajayi ,5.62,Jay Ajayi
174,174,Dwayne Harris ,5.57,Dwayne Harris
175,175,Brian Quick ,5.438,Brian Quick
176,176,Case Keenum ,6.2842,Case Keenum
177,177,Mohamed Sanu ,5.396,Mohamed Sanu
178,178,Matt Jones ,5.465,Matt Jones
179,179,Joique Bell ,5.515,Joique Bell
180,180,Chris Hogan ,5.3046,Chris Hogan
181,181,Andre Johnson ,5.281,Andre Johnson
182,182,Albert Wilson ,5.205,Albert Wilson
183,183,Bilal Powell ,5.2504,Bilal Powell
184,184,Isaiah Crowell ,5.396,Isaiah Crowell
185,185,Bennie Fowler ,5.192,Bennie Fowler
186,186,Dontrelle Inman ,5.146,Dontrelle Inman
187,187,C.J. Anderson ,5.294,C.J. Anderson
188,188,Nelson Agholor ,4.988,Nelson Agholor
189,189,Josh Huff ,5.088,Josh Huff
190,190,Ladarius Green ,4.972,Ladarius Green
191,191,Mike Wallace ,4.997,Mike Wallace
192,192,Alfred Morris ,5.034,Alfred Morris
193,193,Jeremy Kerley ,4.835,Jeremy Kerley
194,194,Kenny Stills ,4.877,Kenny Stills
195,195,Jermaine Gresham ,4.72,Jermaine Gresham
196,196,Harry Douglas ,4.705,Harry Douglas
197,197,Cameron Brate ,4.688,Cameron Brate
198,198,Orleans Darkwa ,4.715,Orleans Darkwa
199,199,Anthony Fasano ,4.647,Anthony Fasano
200,200,Brandon Myers ,4.575,Brandon Myers
201,201,Chris Givens ,4.604,Chris Givens
202,202,Riley Cooper ,4.583,Riley Cooper
203,203,Chris Polk ,4.525,Chris Polk
204,204,Jerricho Cotchery ,4.5024,Jerricho Cotchery
205,205,Roddy White ,4.442,Roddy White
206,206,Will Tye ,4.408,Will Tye
207,207,Nick Foles ,5.5168,Nick Foles
208,208,David Cobb ,4.7688,David Cobb
209,209,Brandon Tate ,4.3606,Brandon Tate
210,210,Cole Beasley ,4.368,Cole Beasley
211,211,Ryan Grant ,4.296,Ryan Grant
212,212,Devin Street ,4.169,Devin Street
213,213,James White ,4.222,James White
214,214,Lance Moore ,4.138,Lance Moore
215,215,Jarius Wright ,4.056,Jarius Wright
216,216,Taiwan Jones ,4.047,Taiwan Jones
217,217,Derek Carrier ,3.961,Derek Carrier
218,218,Markus Wheaton ,3.956,Markus Wheaton
219,219,C.J. Spiller ,3.854,C.J. Spiller
220,220,Hakeem Nicks ,3.771,Hakeem Nicks
221,221,Brandon Coleman ,3.713,Brandon Coleman
222,222,Troy Niklas ,3.549,Troy Niklas
223,223,Taylor Gabriel ,3.538,Taylor Gabriel
224,224,Charles Johnson ,3.494,Charles Johnson
225,225,Clive Walford ,3.458,Clive Walford
226,226,Jason Avant ,3.422,Jason Avant
227,227,Keith Mumphery ,3.413,Keith Mumphery
228,228,Mike Tolbert ,3.451,Mike Tolbert
229,229,Quinton Patton ,3.266,Quinton Patton
230,230,Maxx Williams ,3.151,Maxx Williams
231,231,Andre Holmes ,3.131,Andre Holmes
232,232,Andre Caldwell ,3.052,Andre Caldwell
233,233,John Kuhn ,3.065,John Kuhn
234,234,David Johnson ,3.03,David Johnson
235,235,Miles Austin ,3.019,Miles Austin
236,236,Griff Whalen ,2.99,Griff Whalen
237,237,Javontee Herndon ,2.989,Javontee Herndon
238,238,Chris Conley ,2.9436,Chris Conley
239,239,Nick Williams ,2.914,Nick Williams
240,240,Jaelen Strong ,2.894,Jaelen Strong
241,241,Robert Turbin ,2.978,Robert Turbin
242,242,Donteea Dye ,2.732,Donteea Dye
243,243,Dion Sims ,2.748,Dion Sims
244,244,Tre Mason ,2.771,Tre Mason
245,245,DeVante Parker ,2.722,DeVante Parker
246,246,Andre Williams ,2.73,Andre Williams
247,247,Marcel Reece ,2.664,Marcel Reece
248,248,Luke Willson ,2.671,Luke Willson
249,249,Dwayne Allen ,2.65,Dwayne Allen
250,250,Jim Dray ,2.624,Jim Dray
251,251,Bishop Sankey ,2.546,Bishop Sankey
252,252,Denard Robinson ,2.543,Denard Robinson
253,253,Lance Kendricks ,2.512,Lance Kendricks
254,254,Scott Chandler ,2.38,Scott Chandler
255,255,Ed Dickson ,2.462,Ed Dickson
256,256,Marlon Brown ,2.284,Marlon Brown
257,257,Rhett Ellison ,2.263,Rhett Ellison
258,258,Tony Moeaki ,2.195,Tony Moeaki
259,259,Josh Hill ,2.141,Josh Hill
260,260,Craig Stevens ,2.114,Craig Stevens
261,261,Jeff Cumberland ,1.973,Jeff Cumberland
262,262,Jonathan Grimes ,1.946,Jonathan Grimes
263,263,Levine Toilolo ,1.949,Levine Toilolo
264,264,C.J. Fiedorowicz ,1.907,C.J. Fiedorowicz
265,265,Chris Gragg ,1.853,Chris Gragg
266,266,Gavin Escobar ,1.847,Gavin Escobar
267,267,Terron Ward ,1.7442,Terron Ward
268,268,Vance McDonald ,1.784,Vance McDonald
269,269,Greg Jennings ,1.724,Greg Jennings
270,270,Cedric Peerman ,1.637,Cedric Peerman
271,271,Michael Hoomanawanui ,1.566,Michael Hoomanawanui
272,272,Bruce Miller ,1.501,Bruce Miller
273,273,Benny Cunningham ,1.449,Benny Cunningham
274,274,Andrew Quarless ,1.416,Andrew Quarless
275,275,Fred Jackson ,1.441,Fred Jackson
276,276,Marcedes Lewis ,1.375,Marcedes Lewis
277,277,Sammie Coates ,1.389,Sammie Coates
278,278,Jerick McKinnon ,1.3844,Jerick McKinnon
279,279,Matt Asiata ,1.344,Matt Asiata
280,280,Kyle Juszczyk ,1.353,Kyle Juszczyk
281,281,Bobby Rainey ,1.287,Bobby Rainey
282,282,Brandon Bolden ,1.283,Brandon Bolden
283,283,T.J. Graham ,1.211,T.J. Graham
284,284,Malcolm Johnson ,1.154,Malcolm Johnson
285,285,J.J. Nelson ,1.14,J.J. Nelson
286,286,Chase Ford ,1.112,Chase Ford
287,287,Seyi Ajirotutu ,1.065,Seyi Ajirotutu
288,288,Marlon Moore ,1.0678,Marlon Moore
289,289,Garrett Graham ,1.058,Garrett Graham
290,290,Saalim Hakim ,1.056,NaN
291,291,Bryan Walters ,1.052,Bryan Walters
292,292,Jake Stoneburner ,1.048,Jake Stoneburner
293,293,Brandon Pettigrew ,1.046,Brandon Pettigrew
294,294,Raheem Mostert ,1.044,Raheem Mostert
295,295,Kellen Davis ,1.033,Kellen Davis
296,296,Tim Hightower ,1.05,Tim Hightower
297,297,DeAndrew White ,1.015,DeAndrew White
298,298,Eric Weems ,1.019,Eric Weems
299,299,Fozzy Whittaker ,1.055,Fozzy Whittaker
300,300,Josh Bellamy ,1.007,Joshua Bellamy
301,301,Jeff Janis ,1.013,Jeff Janis
302,303,Jordan Todman ,1.027,Jordan Todman
