,2-pt,avg_yards/rec,comp,comp-%,fan_pts,fl,int,kick_td,pass_att,pass_tds,pass_yards,pass_yards/att,player,punt_td,rec,rec_tds,rec_yards,rush_att,rush_avg,rush_tds,rush_yards
233,,0.0,,,0,0.0,,,,,,,Kevin Norwood,,0.0,0.0,0.0,,,,
234,,14.1,,,0,0.0,,,,,,,Rod Streater,,0.1,0.0,1.6,,,,
235,,13.4,,,0,0.0,,,,,,,Riley Cooper,,1.8,0.3,23.5,,,,
236,,14.3,,,0,0.1,,,,,,,Sammy Watkins,,4.0,0.4,57.1,,,,
237,,11.2,,,0,0.0,,,,,,,Jeremy Kerley,,2.1,0.2,23.3,,,,
238,,18.8,,,0,0.1,,,,,,,Allen Hurns,,3.0,0.6,57.2,,,,
239,,12.3,,,0,0.2,,,,,,,Kamar Aiken,,5.5,0.3,67.6,,,,
240,,0.0,,,0,0.0,,,,,,,Matthew Slater,,0.0,0.0,0.0,,,,
241,,10.0,,,0,0.1,,,,,,,Jarvis Landry,,6.3,0.4,62.9,,,,
242,,11.3,,,0,0.0,,,,,,,Greg Jennings,,1.4,0.1,15.6,,,,
243,,14.3,,,0,0.0,,,,,,,Jared Abbrederis,,0.1,0.0,0.8,,,,
244,,19.9,,,0,0.0,,,,,,,Vincent Jackson,,2.4,0.1,48.4,,,,
245,,13.1,,,0,0.0,,,,,,,Adam Humphries,,1.1,0.1,14.9,,,,
246,,14.1,,,0,0.0,,,,,,,Javontee Herndon,,1.6,0.1,23.3,,,,
247,,16.7,,,0,0.0,,,,,,,Kenny Stills,,2.2,0.2,36.3,,,,
248,,15.3,,,0,0.0,,,,,,,Michael Floyd,,3.3,0.5,50.5,,,,
249,,14.4,,,0,0.0,,,,,,,Jaron Brown,,1.5,0.1,21.8,,,,
250,,16.5,,,0,0.0,,,,,,,Joseph Morgan,,0.1,0.0,1.3,,,,
251,,13.6,,,0,0.0,,,,,,,Roddy White,,2.9,0.2,39.6,,,,
252,,11.9,,,0,0.0,,,,,,,DeVante Parker,,0.0,0.0,0.3,,,,
253,,0.0,,,0,0.0,,,,,,,Seyi Ajirotutu,,0.0,0.0,0.0,,,,
254,,0.0,,,0,0.0,,,,,,,J.J. Nelson,,0.0,0.0,0.0,,,,
255,,13.4,,,0,0.1,,,,,,,Eric Decker,,4.7,0.5,63.0,,,,
256,,10.6,,,0,0.0,,,,,,,Cody Latimer,,0.0,0.0,0.3,,,,
257,,8.6,,,0,0.0,,,,,,,Jason Avant,,2.0,0.1,17.5,,,,
258,,12.8,,,0,0.0,,,,,,,Jeremy Butler,,0.1,0.0,1.1,,,,
259,,0.0,,,0,0.0,,,,,,,Chris Harper,,0.0,0.0,0.0,,,,
260,,11.9,,,0,0.0,,,,,,,Bryan Walters,,2.2,0.1,26.6,,,,
261,,11.0,,,0,0.0,,,,,,,Andre Roberts,,0.1,0.0,0.9,,,,
262,,16.5,,,0,0.0,,,,,,,Charles Johnson,,1.5,0.1,24.4,,,,
263,,8.7,,,0,0.0,,,,,,,Josh Bellamy,,0.0,0.0,0.4,,,,
264,,9.3,,,0,0.0,,,,,,,Keith Mumphery,,0.1,0.0,0.6,,,,
265,,10.9,,,0,0.0,,,,,,,Davante Adams,,3.9,0.2,41.9,,,,
266,,11.3,,,0,0.0,,,,,,,Randall Cobb,,5.2,0.4,58.8,,,,
267,,18.4,,,0,0.0,,,,,,,Devin Street,,0.0,0.0,0.6,,,,
268,,0.0,,,0,0.0,,,,,,,Vince Mayle,,0.0,0.0,0.0,,,,
269,,12.3,,,0,0.0,,,,,,,Chris Hogan,,2.3,0.2,28.0,,,,
270,,12.5,,,0,0.0,,,,,,,Steve Johnson,,3.9,0.2,49.2,,,,
271,,11.4,,,0,0.0,,,,,,,Frankie Hammond,,0.0,0.0,0.3,,,,
272,,15.5,,,0,0.0,,,,,,,Denarius Moore,,0.1,0.0,2.0,,,,
273,,11.1,,,0,0.0,,,,,,,Alshon Jeffery,,5.8,0.4,64.4,,,,
274,,27.2,,,0,0.0,,,,,,,Jeff Janis,,0.0,0.0,0.5,,,,
275,,13.5,,,0,0.1,,,,,,,Calvin Johnson,,5.6,0.5,75.8,,,,
276,,13.0,,,0,0.0,,,,,,,Miles Austin,,1.5,0.1,19.7,,,,
277,,0.0,,,0,0.0,,,,,,,Brittan Golden,,0.0,0.0,0.0,,,,
278,,12.9,,,0,0.1,,,,,,,Amari Cooper,,6.2,0.3,79.8,,,,
279,,14.4,,,0,0.0,,,,,,,Corey Brown,,2.0,0.3,28.6,,,,
280,,13.9,,,0,0.0,,,,,,,Albert Wilson,,2.2,0.1,30.1,,,,
281,,14.6,,,0,0.0,,,,,,,Justin Hunter,,2.0,0.1,29.0,,,,
282,,0.0,,,0,0.0,,,,,,,Justin Blackmon,,0.0,0.0,0.0,,,,
283,,11.5,,,0,0.0,,,,,,,Greg Little,,0.1,0.0,1.2,,,,
284,,12.8,,,0,0.0,,,,,,,Keshawn Martin,,0.1,0.0,1.5,,,,
285,,16.1,,,0,0.0,,,,,,,Jermaine Kearse,,2.7,0.2,44.1,,,,
286,,12.3,,,0,0.0,,,,,,,Marqise Lee,,1.7,0.1,21.2,,,,
287,,10.5,,,0,0.0,,,,,,,Ty Montgomery,,2.9,0.2,30.1,,,,
288,,16.3,,,0,0.0,,,,,,,Jarius Wright,,1.6,0.1,26.6,,,,
289,,12.5,,,0,0.1,,,,,,,Robert Woods,,3.4,0.2,42.1,,,,
290,,8.2,,,0,0.0,,,,,,,Deonte Thompson,,0.1,0.0,0.7,,,,
291,,13.4,,,0,0.0,,,,,,,Leonard Hankerson,,3.4,0.4,45.4,,,,
292,,12.4,,,0,0.0,,,,,,,Griff Whalen,,0.1,0.0,1.5,,,,
293,,14.1,,,0,0.1,,,,,,,Tyler Lockett,,2.6,0.2,37.4,,,,
294,,11.5,,,0,0.0,,,,,,,Justin Hardy,,0.1,0.0,0.8,,,,
295,,13.6,,,0,0.0,,,,,,,Mike Wallace,,2.7,0.3,36.8,,,,
296,,12.2,,,0,0.1,,,,,,,Cole Beasley,,2.7,0.2,32.7,,,,
297,,10.5,,,0,0.0,,,,,,,Anquan Boldin,,4.8,0.3,50.3,,,,
298,,14.7,,,0,0.0,,,,,,,Dez Bryant,,4.9,0.5,71.6,,,,
299,,9.8,,,0,0.0,,,,,,,Cameron Meredith,,0.1,0.0,0.7,,,,
300,,12.5,,,0,0.0,,,,,,,Mohamed Sanu,,2.4,0.1,30.2,,,,
301,,9.9,,,0,0.0,,,,,,,Danny Amendola,,5.2,0.4,51.5,,,,
302,,12.1,,,0,0.0,,,,,,,Harry Douglas,,2.5,0.1,30.6,,,,
303,,15.5,,,0,0.0,,,,,,,Andre Holmes,,1.5,0.4,23.9,,,,
304,,19.9,,,0,0.0,,,,,,,Kenny Britt,,2.1,0.2,41.6,,,,
305,,8.1,,,0,0.1,,,,,,,Eddie Royal,,3.4,0.3,27.5,,,,
306,,12.3,,,0,0.1,,,,,,,Demaryius Thomas,,7.3,0.4,89.6,,,,
307,,0.0,,,0,0.0,,,,,,,Matt Hazel,,0.0,0.0,0.0,,,,
308,,11.7,,,0,0.0,,,,,,,Bennie Fowler,,0.8,0.0,8.9,,,,
309,,11.8,,,0,0.1,,,,,,,Josh Huff,,1.6,0.3,19.4,,,,
310,,11.9,,,0,0.0,,,,,,,Seth Roberts,,1.4,0.1,16.3,,,,
311,,12.9,,,0,0.0,,,,,,,Jaelen Strong,,1.1,0.1,14.5,,,,
312,,0.0,,,0,0.0,,,,,,,B.J. Daniels,,0.0,0.0,0.0,,,,
313,,0.0,,,0,0.0,,,,,,,Saalim Hakim,,0.0,0.0,0.0,,,,
314,,13.6,,,0,0.0,,,,,,,T.Y. Hilton,,5.5,0.3,74.7,,,,
315,,13.5,,,0,0.1,,,,,,,Brandon Marshall,,5.3,0.5,71.8,,,,
316,,0.0,,,0,0.0,,,,,,,Chris Matthews,,0.0,0.0,0.0,,,,
317,,12.6,,,0,0.0,,,,,,,Emmanuel Sanders,,5.9,0.5,74.3,,,,
318,,17.0,,,0,0.0,,,,,,,Brandon Tate,,0.0,0.0,0.8,,,,
319,,18.8,,,0,0.0,,,,,,,Terrance Williams,,2.4,0.4,44.1,,,,
320,,11.1,,,0,0.0,,,,,,,Chris Conley,,1.1,0.1,11.8,,,,
321,,11.4,,,0,0.0,,,,,,,Ryan Grant,,1.6,0.1,18.4,,,,
322,,12.2,,,0,0.1,,,,,,,Lance Moore,,2.1,0.3,25.2,,,,
323,,13.7,,,0,0.1,,,,,,,Devin Smith,,1.1,0.1,14.9,,,,
324,,11.7,,,0,0.0,,,,,,,Andre Caldwell,,1.0,0.1,11.6,,,,
325,,13.3,,,0,0.0,,,,,,,Rishard Matthews,,3.6,0.5,48.1,,,,
326,,15.6,,,0,0.0,,,,,,,Dorial Green-Beckham,,2.0,0.3,31.9,,,,
327,,12.5,,,0,0.2,,,,,,,Corey Fuller,,1.6,0.1,20.7,,,,
328,,13.9,,,0,0.0,,,,,,,DeAndre Hopkins,,6.4,0.5,88.9,,,,
329,,10.9,,,0,0.0,,,,,,,Nick Williams,,0.1,0.0,0.7,,,,
330,,21.0,,,0,0.0,,,,,,,Torrey Smith,,1.9,0.3,40.2,,,,
331,,14.1,,,0,0.1,,,,,,,John Brown,,5.2,0.3,73.4,,,,
332,,10.5,,,0,0.0,,,,,,,Marlon Brown,,1.5,0.1,15.3,,,,
333,,10.2,,,0,0.1,,,,,,,Tavon Austin,,2.5,0.3,25.6,,,,
334,,0.0,,,0,0.0,,,,,,,De'Andre Presley,,0.0,0.0,0.0,,,,
335,,10.8,,,0,0.2,,,,,,,Jordan Matthews,,5.2,0.4,56.2,,,,
336,,12.5,,,0,0.2,,,,,,,Nelson Agholor,,2.2,0.2,27.5,,,,
337,,13.8,,,0,0.1,,,,,,,A.J. Green,,5.6,0.4,77.2,,,,
338,,17.0,,,0,0.0,,,,,,,Ted Ginn,,2.6,0.3,44.7,,,,
339,,23.4,,,0,0.0,,,,,,,Brice Butler,,0.1,0.0,1.6,,,,
340,,14.9,,,0,0.1,,,,,,,Dontrelle Inman,,2.6,0.2,39.0,,,,
341,,10.2,,,0,0.0,,,,,,,Wes Welker,,2.4,0.1,24.8,,,,
342,,13.3,,,0,0.0,,,,,,,Rashad Greene,,1.3,0.1,17.5,,,,
343,,0.0,,,0,0.0,,,,,,,Walt Powell,,0.0,0.0,0.0,,,,
344,,0.0,,,0,0.0,,,,,,,T.J. Jones,,0.0,0.0,0.0,,,,
345,,11.4,,,0,0.0,,,,,,,Donte Moncrief,,4.0,0.3,46.2,,,,
346,,16.8,,,0,0.0,,,,,,,Devin Funchess,,2.0,0.2,33.7,,,,
347,,14.2,,,0,0.0,,,,,,,James Jones,,3.4,0.4,48.3,,,,
348,,10.8,,,0,0.0,,,,,,,De'Anthony Thomas,,1.6,0.1,17.5,,,,
349,,10.3,,,0,0.0,,,,,,,Marc Mariani,,0.0,0.0,0.4,,,,
350,,13.1,,,0,0.0,,,,,,,Brandon LaFell,,4.7,0.4,61.0,,,,
351,,9.3,,,0,0.0,,,,,,,Bruce Ellington,,1.2,0.1,10.8,,,,
352,,10.0,,,0,0.0,,,,,,,Russell Shepard,,0.0,0.0,0.1,,,,
353,,11.5,,,0,0.1,,,,,,,Golden Tate,,5.0,0.3,57.6,,,,
354,,11.2,,,0,0.0,,,,,,,Aaron Dobson,,0.1,0.0,1.6,,,,
355,,9.2,,,0,0.0,,,,,,,Jamison Crowder,,3.3,0.1,30.6,,,,
356,,14.8,,,0,0.0,,,,,,,Donteea Dye,,1.5,0.2,22.6,,,,
357,,0.0,,,0,0.0,,,,,,,Rashad Ross,,0.0,0.0,0.0,,,,
358,,0.0,,,0,0.0,,,,,,,Eric Weems,,0.0,0.0,0.0,,,,
359,,10.9,,,0,0.1,,,,,,,Quinton Patton,,1.5,0.1,16.4,,,,
360,,12.6,,,0,0.0,,,,,,,Marvin Jones,,3.3,0.3,41.7,,,,
361,,,,,,,,,,,,,Pages: 1 2 3 4 All,,,,,,,,
362,,,,,,,,,,,,,Tight Ends Week 11 Standard Stats -- Average,,,,,,,,
363,,,,,,,,,,,,,Receiving,,Misc,,,,,,
364,,Avg,,,FPTS,FL,,,,,,,Player,,Recpt,TD,Yd,,,,
365,,11.0,,,0,0.1,,,,,,,Jason Witten,,4.9,0.2,53.7,,,,
366,,0.0,,,0,0.0,,,,,,,Geoff Swaim,,0.0,0.0,0.0,,,,
367,,9.6,,,0,0.0,,,,,,,Kyle Rudolph,,2.2,0.5,21.5,,,,
368,,0.0,,,0,0.0,,,,,,,Chase Coffman,,0.0,0.0,0.0,,,,
369,,11.6,,,0,0.0,,,,,,,Jacob Tamme,,2.9,0.1,34.1,,,,
370,,11.2,,,0,0.0,,,,,,,Charles Clay,,4.0,0.2,45.4,,,,
371,,6.7,,,0,0.0,,,,,,,Martellus Bennett,,5.0,0.3,33.0,,,,
372,,12.0,,,0,0.0,,,,,,,Delanie Walker,,3.3,0.2,39.8,,,,
373,,0.0,,,0,0.0,,,,,,,Gabe Holmes,,0.0,0.0,0.0,,,,
374,,8.1,,,0,0.0,,,,,,,Vance McDonald,,1.2,0.1,9.6,,,,
375,,11.1,,,0,0.0,,,,,,,Brandon Myers,,1.0,0.0,11.3,,,,
376,,12.3,,,0,0.0,,,,,,,Antonio Gates,,4.6,0.4,56.9,,,,
377,,9.6,,,0,0.0,,,,,,,Jake Stoneburner,,2.2,0.4,21.4,,,,
378,,12.8,,,0,0.1,,,,,,,Jared Cook,,2.3,0.1,29.3,,,,
379,,11.3,,,0,0.0,,,,,,,Cameron Brate,,1.1,0.1,12.5,,,,
380,,12.2,,,0,0.0,,,,,,,Joseph Fauria,,0.1,0.0,0.8,,,,
381,,10.2,,,0,0.0,,,,,,,Garrett Graham,,0.1,0.0,0.7,,,,
382,,14.2,,,0,0.0,,,,,,,Jimmy Graham,,4.2,0.6,60.1,,,,
383,,8.6,,,0,0.0,,,,,,,MyCole Pruitt,,0.0,0.0,0.4,,,,
384,,14.4,,,0,0.0,,,,,,,Rob Gronkowski,,5.9,0.9,84.8,,,,
385,,6.4,,,0,0.0,,,,,,,Jack Doyle,,0.1,0.0,0.6,,,,
386,,6.3,,,0,0.0,,,,,,,Cory Harkey,,0.0,0.0,0.2,,,,
387,,11.1,,,0,0.0,,,,,,,Julius Thomas,,3.0,0.3,32.9,,,,
388,,12.8,,,0,0.0,,,,,,,Chase Ford,,0.1,0.0,0.9,,,,
389,,12.7,,,0,0.0,,,,,,,David Johnson,,0.0,0.0,0.5,,,,
390,,15.0,,,0,0.0,,,,,,,Jeff Cumberland,,0.1,0.0,0.9,,,,
391,,11.6,,,0,0.1,,,,,,,Gavin Escobar,,1.6,0.2,18.3,,,,
392,,13.6,,,0,0.0,,,,,,,Ladarius Green,,2.5,0.3,34.3,,,,
393,,15.9,,,0,0.0,,,,,,,Vernon Davis,,2.5,0.4,39.0,,,,
394,,0.0,,,0,0.0,,,,,,,Trey Burton,,0.0,0.0,0.0,,,,
395,,14.3,,,0,0.0,,,,,,,Chris Gragg,,0.1,0.0,1.3,,,,
396,,8.0,,,0,0.0,,,,,,,Richard Rodgers,,3.0,0.3,24.1,,,,
397,,0.0,,,0,0.0,,,,,,,Kyle Miller,,0.0,0.0,0.0,,,,
398,,9.7,,,0,0.0,,,,,,,Maxx Williams,,3.0,0.2,29.0,,,,
399,,0.0,,,0,0.0,,,,,,,C.J. Uzomah,,0.0,0.0,0.0,,,,
400,,10.8,,,0,0.0,,,,,,,Levine Toilolo,,2.1,0.1,22.9,,,,
401,,8.3,,,0,0.0,,,,,,,Anthony McCoy,,0.0,0.0,0.3,,,,
402,,9.3,,,0,0.0,,,,,,,Lance Kendricks,,1.5,0.3,14.0,,,,
403,,10.5,,,0,0.0,,,,,,,Kellen Davis,,1.7,0.3,17.9,,,,
404,,11.6,,,0,0.0,,,,,,,Crockett Gillmore,,3.6,0.5,41.6,,,,
405,,9.4,,,0,0.0,,,,,,,Lee Smith,,1.7,0.1,16.3,,,,
406,,11.5,,,0,0.0,,,,,,,Tyler Eifert,,4.5,0.6,51.8,,,,
407,,9.9,,,0,0.0,,,,,,,Jermaine Gresham,,1.7,0.1,16.5,,,,
408,,11.2,,,0,0.0,,,,,,,Ryan Griffin,,1.5,0.1,17.1,,,,
409,,10.0,,,0,0.0,,,,,,,Tyler Kroft,,0.0,0.0,0.2,,,,
410,,12.1,,,0,0.0,,,,,,,Jordan Cameron,,2.4,0.2,29.2,,,,
411,,6.8,,,0,0.0,,,,,,,Matthew Mulligan,,0.0,0.0,0.3,,,,
412,,9.8,,,0,0.0,,,,,,,Owen Daniels,,1.9,0.3,18.3,,,,
413,,10.1,,,0,0.0,,,,,,,Zach Miller,,2.6,0.5,26.4,,,,
414,,11.9,,,0,0.0,,,,,,,Ed Dickson,,1.7,0.2,20.4,,,,
415,,12.6,,,0,0.0,,,,,,,Marcedes Lewis,,0.8,0.1,9.7,,,,
416,,10.9,,,0,0.0,,,,,,,Rhett Ellison,,1.4,0.3,14.7,,,,
417,,9.2,,,0,0.0,,,,,,,Virgil Green,,1.7,0.1,15.9,,,,
418,,9.3,,,0,0.0,,,,,,,James O'Shaughnessy,,1.6,0.1,14.6,,,,
419,,10.7,,,0,0.0,,,,,,,Brandon Williams,,0.0,0.0,0.1,,,,
420,,0.0,,,0,0.0,,,,,,,Sean McGrath,,0.0,0.0,0.0,,,,
421,,10.2,,,0,0.0,,,,,,,Zach Ertz,,3.1,0.2,32.2,,,,
422,,0.0,,,0,0.0,,,,,,,Phillip Supernaw,,0.0,0.0,0.0,,,,
423,,12.1,,,0,0.0,,,,,,,Darren Fells,,1.7,0.2,20.6,,,,
424,,0.0,,,0,0.0,,,,,,,Kennard Backman,,0.0,0.0,0.0,,,,
425,,9.9,,,0,0.0,,,,,,,Brandon Pettigrew,,1.7,0.1,16.5,,,,
426,,15.1,,,0,0.0,,,,,,,Luke Willson,,1.8,0.2,27.3,,,,
427,,9.9,,,0,0.0,,,,,,,Timothy Wright,,0.1,0.0,1.1,,,,
428,,12.0,,,0,0.0,,,,,,,Anthony Fasano,,1.4,0.2,16.9,,,,
429,,6.9,,,0,0.0,,,,,,,John Phillips,,0.1,0.0,0.4,,,,
430,,9.4,,,0,0.0,,,,,,,Clive Walford,,1.9,0.2,17.3,,,,
431,,10.0,,,0,0.2,,,,,,,C.J. Fiedorowicz,,1.5,0.1,15.2,,,,
432,,8.6,,,0,0.0,,,,,,,Derek Carrier,,1.2,0.1,10.4,,,,
433,,0.0,,,0,0.0,,,,,,,Nick O'Leary,,0.0,0.0,0.0,,,,
434,,7.1,,,0,0.0,,,,,,,Luke Stocker,,0.1,0.0,0.5,,,,
435,,8.6,,,0,0.0,,,,,,,Mychal Rivera,,2.4,0.1,20.4,,,,
436,,12.6,,,0,0.0,,,,,,,Clay Harbor,,0.1,0.0,1.2,,,,
437,,13.9,,,0,0.1,,,,,,,Brent Celek,,1.9,0.3,26.2,,,,
438,,0.0,,,0,0.0,,,,,,,Brian Parker,,0.0,0.0,0.0,,,,
439,,0.0,,,0,0.0,,,,,,,Cooper Helfet,,0.0,0.0,0.0,,,,
440,,14.6,,,0,0.0,,,,,,,Greg Olsen,,5.2,0.6,75.9,,,,
441,,7.0,,,0,0.2,,,,,,,Jordan Reed,,4.9,0.4,34.2,,,,
442,,8.1,,,0,0.0,,,,,,,Garrett Celek,,2.1,0.3,17.4,,,,
443,,12.6,,,0,0.2,,,,,,,Travis Kelce,,5.0,0.4,62.7,,,,
444,,12.2,,,0,0.0,,,,,,,Eric Ebron,,3.7,0.6,44.6,,,,
445,,0.0,,,0,0.0,,,,,,,Mitchell Henry,,0.0,0.0,0.0,,,,
446,,9.9,,,0,0.0,,,,,,,Dion Sims,,1.7,0.2,17.1,,,,
447,,11.6,,,0,0.0,,,,,,,Craig Stevens,,0.0,0.0,0.6,,,,
448,,7.2,,,0,0.0,,,,,,,James Hanna,,0.0,0.0,0.3,,,,
449,,10.4,,,0,0.0,,,,,,,Scott Chandler,,1.6,0.2,17.1,,,,
450,,8.5,,,0,0.0,,,,,,,Troy Niklas,,0.0,0.0,0.4,,,,
451,,8.6,,,0,0.0,,,,,,,Nic Jacobs,,0.0,0.0,0.2,,,,
452,,10.4,,,0,0.0,,,,,,,Ryan Hewitt,,0.9,0.1,8.9,,,,
453,,10.1,,,0,0.0,,,,,,,Dwayne Allen,,2.3,0.2,22.9,,,,
454,,10.3,,,0,0.0,,,,,,,Coby Fleener,,4.0,0.2,40.9,,,,
455,,0.0,,,0,0.0,,,,,,,James Casey,,0.0,0.0,0.0,,,,
456,,0.0,,,0,0.0,,,,,,,Khari Lee,,0.0,0.0,0.0,,,,
457,,8.3,,,0,0.0,,,,,,,Demetrius Harris,,0.0,0.0,0.3,,,,
458,,0.0,,,0,0.0,,,,,,,Blake Bell,,0.0,0.0,0.0,,,,
459,,,,,,,,,,,,,Pages: 1 2 All,,,,,,,,
