,Unnamed: 0,player,fire,dk_name
96,96,Nate Washington ,10.422,Nate Washington
97,97,Rueben Randle ,10.242,Rueben Randle
98,98,Jason Witten ,10.164,Jason Witten
99,99,Ted Ginn Jr. ,10.144,Ted Ginn Jr.
100,100,Eric Ebron ,10.044,Eric Ebron
101,101,Anquan Boldin ,10.046,Anquan Boldin
102,102,Delanie Walker ,9.926,Delanie Walker
103,103,Gary Barnidge ,9.877,Gary Barnidge
104,104,Mike Wallace ,9.689,Mike Wallace
105,105,Ronnie Hillman ,9.704,Ronnie Hillman
106,106,Michael Crabtree ,9.499,Michael Crabtree
107,107,Michael Floyd ,9.494,Michael Floyd
108,108,Marvin Jones ,9.4872,Marvin Jones
109,109,Benjamin Watson ,9.448,Benjamin Watson
110,110,Chris Polk ,9.3204,Chris Polk
111,111,Coby Fleener ,9.071,Coby Fleener
112,112,Crockett Gillmore ,8.958,Crockett Gillmore
113,113,Ladarius Green ,8.965,Ladarius Green
114,114,Tavon Austin ,8.998,Tavon Austin
115,115,Jermaine Kearse ,8.996,Jermaine Kearse
116,116,Theo Riddick ,9.009,Theo Riddick
117,117,Ameer Abdullah ,9.077,Ameer Abdullah
118,118,Doug Baldwin ,8.766,Doug Baldwin
119,119,Terrance Williams ,8.827,Terrance Williams
120,120,Melvin Gordon ,8.961,Melvin Gordon
121,121,Joique Bell ,8.888,Joique Bell
122,122,Shane Vereen ,8.633,Shane Vereen
123,123,Kyle Rudolph ,8.557,Kyle Rudolph
124,124,Torrey Smith ,8.528,Torrey Smith
125,125,Malcom Floyd ,8.279,Malcom Floyd
126,126,Steve Johnson ,8.201,Stevie Johnson
127,127,Kenny Britt ,8.137,Kenny Britt
128,128,Orleans Darkwa ,8.189,Orleans Darkwa
129,129,Larry Donnell ,8.0332,Larry Donnell
130,130,James Starks ,8.166,James Starks
131,131,Charles Sims ,7.847,Charles Sims
132,132,Heath Miller ,7.701,Heath Miller
133,133,Marquess Wilson ,7.549,Marquess Wilson
134,134,David Johnson ,7.5238,David Johnson
135,135,Jacob Tamme ,7.536,Jacob Tamme
136,136,Khiry Robinson ,7.632,Khiry Robinson
137,137,Philly Brown ,7.111,NaN
138,138,Vernon Davis ,7.154,Vernon Davis
139,139,Davante Adams ,7.041,Davante Adams
140,140,Robert Turbin ,7.081,Robert Turbin
141,141,Eddie Royal ,7.041,Eddie Royal
142,142,Thomas Rawls ,7.123,Thomas Rawls
143,143,Richard Rodgers ,7.099,Richard Rodgers
144,144,Jordan Cameron ,6.923,Jordan Cameron
145,145,Justin Hunter ,6.797,Justin Hunter
146,146,Donteea Dye ,6.68,Donteea Dye
147,147,Andre Ellington ,6.386,Andre Ellington
148,148,Javorius Allen ,6.365,Javorius Allen
149,149,Mohamed Sanu ,6.303,Mohamed Sanu
150,150,Albert Wilson ,6.252,Albert Wilson
151,151,Danny Amendola ,6.236,Danny Amendola
152,152,Brian Hartline ,6.135,Brian Hartline
153,153,C.J. Anderson ,6.212,C.J. Anderson
154,154,Stevan Ridley ,6.0208,NaN
155,155,Jared Cook ,5.907,Jared Cook
156,156,Mike Davis ,5.844,Mike Davis
157,157,Owen Daniels ,5.777,Owen Daniels
158,158,Christine Michael ,5.805,Christine Michael
159,159,Dexter McCluster ,5.8548,Dexter McCluster
160,160,Benny Cunningham ,5.761,Benny Cunningham
161,161,Charles Johnson ,5.504,Charles Johnson
162,162,Brian Quick ,5.433,Brian Quick
163,163,DeAngelo Williams ,5.51,DeAngelo Williams
164,164,Antonio Gates ,5.314,Antonio Gates
165,165,Roddy White ,5.205,Roddy White
166,166,Marques Colston ,5.228,Marques Colston
167,167,Bennie Fowler ,5.185,Bennie Fowler
168,168,Isaiah Crowell ,5.27,Isaiah Crowell
169,169,Jeremy Langford ,5.093,Jeremy Langford
170,170,Andre Williams ,5.161,Andre Williams
171,171,Andre Johnson ,5.003,Andre Johnson
172,172,Lance Moore ,5.022,Lance Moore
173,173,Jerick McKinnon ,4.945,Jerick McKinnon
174,174,Mychal Rivera ,5.003,Mychal Rivera
175,175,Brandon Myers ,4.882,Brandon Myers
176,176,Jarryd Hayne ,4.898,Jarryd Hayne
177,177,Dwayne Harris ,4.817,Dwayne Harris
178,178,C.J. Spiller ,4.855,C.J. Spiller
179,179,Jaelen Strong ,4.641,Jaelen Strong
180,180,Keith Mumphery ,4.583,Keith Mumphery
181,181,Mike Tolbert ,4.565,Mike Tolbert
182,182,Tyler Lockett ,4.496,Tyler Lockett
183,183,James O'Shaughnessy ,4.479,James O'Shaughnessy
184,184,Anthony Fasano ,4.433,Anthony Fasano
185,185,Jason Avant ,4.395,Jason Avant
186,186,Taylor Gabriel ,4.392,Taylor Gabriel
187,187,Jerricho Cotchery ,4.2722,Jerricho Cotchery
188,188,Markus Wheaton ,4.232,Markus Wheaton
189,189,Nick Williams ,4.184,Nick Williams
190,190,Chris Conley ,4.184,Chris Conley
191,191,Chris Matthews ,4.1272,Chris Matthews
192,192,Tevin Coleman ,4.086,Tevin Coleman
193,193,Scott Chandler ,4.079,Scott Chandler
194,194,Knile Davis ,4.126,Knile Davis
195,195,Greg Jennings ,3.948,Greg Jennings
196,196,Zac Stacy ,4.0746,Zac Stacy
197,197,Cole Beasley ,4.019,Cole Beasley
198,198,Lance Kendricks ,3.939,Lance Kendricks
199,199,Kenny Stills ,3.992,Kenny Stills
200,200,Dorial Green-Beckham ,3.919,Dorial Green-Beckham
201,201,Dwayne Allen ,3.895,Dwayne Allen
202,202,Jordan Norwood ,3.872,Jordan Norwood
203,203,De'Anthony Thomas ,3.8608,De'Anthony Thomas
204,204,Fred Jackson ,3.807,Fred Jackson
205,205,Ty Montgomery ,3.864,Ty Montgomery
206,206,Brandon Coleman ,3.796,Brandon Coleman
207,207,Josh Hill ,3.802,Josh Hill
208,208,Stedman Bailey ,3.737,Stedman Bailey
209,209,Marlon Brown ,3.645,Marlon Brown
210,210,Jeremy Kerley ,3.705,Jeremy Kerley
211,211,Branden Oliver ,3.612,Branden Oliver
212,212,Brandon Tate ,3.544,Brandon Tate
213,213,Dez Bryant ,3.521,Dez Bryant
214,214,Josh Bellamy ,3.569,Joshua Bellamy
215,215,Maxx Williams ,3.513,Maxx Williams
216,216,Ricardo Lockette ,3.391,Ricardo Lockette
217,217,DeVante Parker ,3.339,DeVante Parker
218,218,Ed Dickson ,3.31,Ed Dickson
219,219,Bishop Sankey ,3.226,Bishop Sankey
220,220,Luke Willson ,3.168,Luke Willson
221,221,Ahmad Bradshaw ,3.176,Ahmad Bradshaw
222,222,Andre Holmes ,3.035,Andre Holmes
223,223,Clive Walford ,3.045,Clive Walford
224,224,Devin Funchess ,2.96,Devin Funchess
225,225,Roy Helu ,2.987,Roy Helu Jr.
226,226,Virgil Green ,2.908,Virgil Green
227,227,Jermaine Gresham ,2.913,Jermaine Gresham
228,228,Jarius Wright ,2.824,Jarius Wright
229,229,Gavin Escobar ,2.822,Gavin Escobar
230,230,Quinton Patton ,2.813,Quinton Patton
231,231,Dion Sims ,2.785,Dion Sims
232,232,Levine Toilolo ,2.799,Levine Toilolo
233,233,Tony Moeaki ,2.749,Tony Moeaki
234,234,Craig Stevens ,2.722,Craig Stevens
235,235,Aaron Dobson ,2.662,Aaron Dobson
236,236,Terron Ward ,2.659,Terron Ward
237,237,Garrett Graham ,2.677,Garrett Graham
238,238,Brice Butler ,2.513,Brice Butler
239,239,Marcel Reece ,2.509,Marcel Reece
240,240,Dontrelle Inman ,2.469,Dontrelle Inman
241,241,Damien Williams ,2.444,Damien Williams
242,242,Taiwan Jones ,2.391,Taiwan Jones
243,243,Ka'Deem Carey ,2.371,Ka'Deem Carey
244,244,Jonas Gray ,2.3,Jonas Gray
245,245,Devin Street ,2.274,Devin Street
246,246,Brandon Pettigrew ,2.256,Brandon Pettigrew
247,247,Rhett Ellison ,2.221,Rhett Ellison
248,248,Jeff Cumberland ,2.221,Jeff Cumberland
249,249,Matt Spaeth ,2.228,Matt Spaeth
250,250,Sammie Coates ,2.177,Sammie Coates
251,251,Andre Caldwell ,2.092,Andre Caldwell
252,252,James White ,2.021,James White
253,253,Troy Niklas ,1.97,Troy Niklas
254,254,Antone Smith ,1.959,Antone Smith
255,255,Johnny Manziel ,2.1156,Johnny Manziel
256,256,C.J. Fiedorowicz ,1.891,C.J. Fiedorowicz
257,257,Juwan Thompson ,1.842,Juwan Thompson
258,258,Stepfan Taylor ,1.868,Stepfan Taylor
259,259,Kyle Juszczyk ,1.831,Kyle Juszczyk
260,260,Dri Archer ,1.792,Dri Archer
261,261,Bobby Rainey ,1.734,Bobby Rainey
262,262,Will Johnson ,1.695,Will Johnson
263,263,John Kuhn ,1.712,John Kuhn
264,264,Michael Hoomanawanui ,1.708,Michael Hoomanawanui
265,265,Jonathan Grimes ,1.631,Jonathan Grimes
266,266,Rob Housler ,1.569,Rob Housler
267,267,Malcolm Johnson ,1.544,Malcolm Johnson
268,268,Vance McDonald ,1.626,Vance McDonald
269,269,Matt Asiata ,1.481,Matt Asiata
270,270,Fozzy Whittaker ,1.475,Fozzy Whittaker
271,271,Michael Burton ,1.453,Michael Burton
272,272,Cedric Peerman ,1.494,Cedric Peerman
273,273,Spencer Ware ,1.384,Spencer Ware
274,274,Bryce Brown ,1.309,NaN
275,275,Landry Jones ,1.4296,Landry Jones
276,276,Patrick DiMarco ,1.268,Patrick DiMarco
277,277,Marlon Moore ,1.254,Marlon Moore
278,278,Justin Hardy ,1.227,Justin Hardy
279,279,Anthony Sherman ,1.196,Anthony Sherman
280,280,Tre Mason ,1.172,Tre Mason
281,281,Shaun Hill ,1.2438,Shaun Hill
282,282,Eric Weems ,1.142,Eric Weems
283,283,Jay Prosch ,1.099,Jay Prosch
284,284,Corey Fuller ,1.117,Corey Fuller
285,285,Cameron Meredith ,1.103,Cameron Meredith
286,286,Terrance West ,1.154,Terrance West
287,287,Bruce Miller ,1.113,Bruce Miller
288,288,Josh Robinson ,1.139,Josh Robinson
289,289,Jared Abbrederis ,1.079,Jared Abbrederis
290,290,Case Keenum ,1.1548,Case Keenum
291,291,Jeremy Ross ,1.061,Jeremy Ross
292,292,Raheem Mostert ,1.056,Raheem Mostert
293,293,Kenbrell Thompkins ,1.064,Kenbrell Thompkins
294,294,George Winn ,1.123,George Winn
295,295,Mike Glennon ,1.134,Mike Glennon
296,297,Derek Anderson ,1.0468,Derek Anderson
297,298,Jimmy Garoppolo ,1.0628,Jimmy Garoppolo
298,300,Geno Smith ,1.06,Geno Smith
