player,opp,opp_rank,overall_rank,pos_rank,pass_yards,pass_tds,int,rush_att,rush_yards,rush_tds,rec,rec_yards,rec_tds,fan_pts,fanduel_pts,fanduel_cost,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,2-pt,fl,punt_td,kick_td


"Josh McCown (QB, CLE)",ARI,#5,79,26,221.10,1.01,1.40,3.29,13.17,0.08,0.02,0.83,0.02,11.7,13.09,$6600,1.98,13.32,$5000,2.66,11.69,$123900,0.09,13.1,$14350,0.91,13.91,$5350,2.6,13.32,$5800,2.3,15.76,$6500,2.42,13.31,$5700,2.34,13.09,$37,353.78
"Eddie Lacy (RB, GB)",DEN,#1,80,21,0.00,0.00,0.02,11.22,40.10,0.40,2.94,24.16,0.02,11.65,10.2,$6700,1.52,11.77,$6200,1.9,10.18,$107000,0.1,11.67,$10750,1.09,10.18,$4800,2.12,11.77,$4600,2.56,11.87,$7000,1.7,10.3,$4200,2.45,10.2,$18,566.67
"Giovani Bernard (RB, CIN)",PIT,#11,81,22,0.00,0.00,0.00,11.78,49.81,0.29,2.84,16.75,0.06,11.24,9.82,$6700,1.47,11.42,$4800,2.38,9.82,$0,0,11.24,$11150,1.01,9.82,$4800,2.05,11.42,$4700,2.43,11.6,$6700,1.73,10,$5000,2,9.82,$23,426.96
"Jimmy Graham (TE, SEA)",DAL,#17,82,4,0.00,0.00,0.00,0.00,0.00,0.00,3.98,48.28,0.41,11.23,9.24,$6100,1.51,11.25,$5100,2.21,9.24,$106800,0.09,11.23,$10750,1.04,9.24,$4850,1.91,11.25,$4800,2.34,11.27,$6600,1.71,9.26,$5200,1.78,9.24,$20,462
"Matt Cassel (QB, DAL)",SEA,#6,83,27,215.51,0.98,1.11,3.55,18.02,0.00,0.00,0.00,0.00,11.22,12.33,$6200,1.99,12.78,$5000,2.56,11.22,$0,0,12.33,$10000,1.23,13.38,$5000,2.68,12.78,$4800,2.66,15.39,$4900,3.14,12.78,$5600,2.28,12.33,$24,513.75
"Martellus Bennett (TE, CHI)",MIN,#10,84,5,0.00,0.00,0.00,0.00,0.00,0.00,4.61,51.94,0.24,11.08,8.78,$5700,1.54,11.16,$4900,2.28,8.78,$87000,0.1,11.08,$10350,1.07,8.78,$4550,1.93,11.16,$4600,2.43,11.24,$6500,1.73,8.86,$5000,1.77,8.78,$21,418.1
"LeGarrette Blount (RB, NE)",MIA,#20,85,23,0.00,0.00,0.00,8.46,35.82,0.34,2.56,25.87,0.05,11.03,9.75,$6200,1.57,11.05,$4700,2.35,9.75,$97900,0.1,11.03,$11500,0.96,9.75,$4300,2.27,11.05,$4100,2.7,11.07,$5300,2.09,9.77,$4000,2.44,9.75,$22,443.18
"Tyler Eifert (TE, CIN)",PIT,#11,86,6,0.00,0.00,0.00,0.00,0.00,0.00,4.15,46.74,0.36,11.02,8.95,$6000,1.49,11.02,$5300,2.08,8.95,$0,0,11.02,$11950,0.92,8.95,$4900,1.83,11.02,$4600,2.4,11.02,$7200,1.53,8.95,$5200,1.72,8.95,$24,372.92
"Antonio Andrews (RB, TEN)",HOU,#23,87,24,0.00,0.00,0.00,8.60,34.51,0.15,3.42,32.21,0.02,10.87,9.16,$5300,1.73,10.99,$3300,3.33,9.16,$51800,0.18,10.87,$6000,1.81,9.16,$4100,2.23,10.99,$4200,2.62,11.11,$4000,2.78,9.28,$3500,2.65,9.16,$17,538.82
"Alfred Blue (RB, HOU)",TEN,#8,88,25,0.08,0.02,0.00,11.15,45.01,0.25,2.71,19.46,0.03,10.72,9.37,$6500,1.44,10.82,$3500,3.09,9.37,$71300,0.13,10.72,$7950,1.35,9.37,$3900,2.4,10.82,$3500,3.09,10.92,$5000,2.18,9.47,$5800,1.63,9.37,$15,624.67
"Duke Johnson (RB, CLE)",ARI,#5,89,26,0.00,0.00,0.00,6.04,19.83,0.15,4.29,34.04,0.05,10.7,8.55,$5800,1.47,10.79,$4200,2.57,8.55,$83600,0.1,10.7,$10650,1,8.55,$4200,2.04,10.79,$3800,2.84,10.88,$5600,1.94,8.64,$4100,2.11,8.55,$18,475
"Charcandrick West (RB, KC)",DET,#28,90,27,0.00,0.00,0.00,13.82,60.08,0.30,1.96,11.91,0.02,10.68,9.7,$6600,1.47,10.88,$4700,2.31,9.7,$102500,0.09,10.68,$8150,1.31,9.7,$4700,2.06,10.88,$4700,2.31,11.08,$4600,2.41,9.9,$5400,1.83,9.7,$17,570.59
"Willie Snead (WR, NO)",NYG,#21,91,31,0.00,0.00,0.00,0.00,0.00,0.00,3.97,53.61,0.21,10.59,8.61,$5800,1.48,10.59,$4500,2.35,8.61,$84300,0.1,10.59,$9300,1.14,8.61,$4200,2.05,10.59,$4400,2.41,10.59,$4400,2.41,8.61,$4900,1.76,8.61,$18,478.33
"Kamar Aiken (WR, BAL)",SD,#22,92,32,0.00,0.00,0.00,0.00,0.00,0.00,3.03,47.44,0.46,10.53,9.02,$5400,1.67,10.53,$4200,2.51,9.02,$62100,0.15,10.53,$7900,1.33,9.02,$4200,2.15,10.53,$3500,3.01,10.53,$3700,2.85,9.02,$3600,2.51,9.02,$15,601.33
"Rashad Jennings (RB, NYG)",NO,#30,93,28,0.00,0.00,0.00,9.41,42.15,0.26,2.47,19.25,0.07,10.51,9.28,$5700,1.63,10.55,$3900,2.71,9.28,$74400,0.12,10.51,$8600,1.22,9.28,$4300,2.16,10.55,$3900,2.71,10.59,$3200,3.31,9.32,$4000,2.33,9.28,$19,488.42
"Martavis Bryant (WR, PIT)",CIN,#12,94,33,0.00,0.00,0.00,0.16,-0.11,0.02,3.24,46.56,0.41,10.47,8.85,$7200,1.23,10.47,$5300,1.98,8.85,$113200,0.08,10.47,$13950,0.75,8.85,$4800,1.84,10.47,$4500,2.33,10.47,$6600,1.59,8.85,$6200,1.43,8.85,$28,316.07
"Nick Foles (QB, STL)",SF,#32,95,28,201.00,1.07,0.86,1.94,4.51,0.00,0.02,-0.10,0.00,10.42,11.27,$6200,1.82,11.62,$5100,2.28,10.41,$110400,0.09,11.28,$11050,1.02,12.42,$5500,2.26,11.62,$5400,2.15,13.97,$4700,2.97,11.61,$5400,2.15,11.27,$28,402.5
"Rishard Matthews (WR, MIA)",NE,#18,96,34,0.00,0.00,0.00,0.02,0.02,0.00,3.56,50.50,0.30,10.41,8.63,$6600,1.31,10.41,$4300,2.42,8.63,$94200,0.09,10.41,$11000,0.95,8.63,$4700,1.84,10.41,$4200,2.48,10.41,$3800,2.74,8.63,$4300,2.01,8.63,$21,410.95
"Nate Washington (WR, HOU)",TEN,#8,97,35,0.55,0.00,0.00,0.00,0.00,0.00,3.38,49.80,0.34,10.38,8.69,$5400,1.61,10.4,$3600,2.89,8.69,$70000,0.12,10.38,$10300,1.01,8.7,$4350,2,10.4,$4300,2.42,10.43,$3200,3.26,8.71,$3800,2.29,8.69,$17,511.18
"Rueben Randle (WR, NYG)",NO,#30,98,36,0.00,0.00,0.00,0.00,0.00,0.00,3.71,50.92,0.24,10.2,8.35,$5600,1.49,10.22,$4200,2.43,8.35,$72000,0.12,10.2,$8600,1.19,8.35,$4250,1.96,10.22,$3800,2.69,10.24,$4800,2.13,8.37,$4300,1.95,8.35,$21,397.62
"Jason Witten (TE, DAL)",SEA,#6,99,7,0.00,0.00,0.00,0.00,0.00,0.00,4.81,45.74,0.13,10.16,7.76,$5500,1.41,10.18,$5200,1.96,7.76,$73800,0.11,10.16,$10900,0.93,7.76,$4400,1.76,10.18,$3800,2.68,10.2,$6200,1.65,7.78,$4500,1.73,7.76,$22,352.73
"Ted Ginn Jr. (WR, CAR)",IND,#25,100,37,0.00,0.00,0.00,0.14,1.47,0.00,2.93,53.27,0.29,10.1,8.64,$5300,1.63,10.12,$3400,2.98,8.64,$81000,0.11,10.1,$8250,1.22,8.64,$4200,2.06,10.12,$4200,2.41,10.14,$5900,1.72,8.66,$2200,3.94,8.64,$17,508.24
"Eric Ebron (TE, DET)",KC,#15,101,8,0.00,0.00,0.00,0.00,0.00,0.00,3.84,43.44,0.31,10,8.08,$5500,1.47,10.02,$3100,3.23,8.08,$78200,0.1,10,$8650,1.16,8.08,$4300,1.88,10.02,$3700,2.71,10.04,$5500,1.83,8.1,$3500,2.31,8.08,$19,425.26
"Anquan Boldin (WR, SF)",STL,#3,102,38,0.00,0.00,0.00,0.00,0.00,0.00,3.84,48.26,0.23,9.99,8.07,$6000,1.35,10.02,$4400,2.28,8.07,$85000,0.09,9.99,$10950,0.91,8.07,$4250,1.9,10.02,$4400,2.28,10.05,$4900,2.05,8.1,$4600,1.76,8.07,$17,474.71
"Delanie Walker (TE, TEN)",HOU,#23,103,9,0.00,0.00,0.00,0.00,0.00,0.00,3.84,42.86,0.30,9.89,7.97,$5400,1.48,9.93,$4100,2.42,7.97,$85400,0.09,9.89,$10500,0.94,7.97,$4400,1.81,9.93,$4000,2.48,9.97,$5700,1.75,8.01,$4700,1.7,7.97,$19,419.47
"Gary Barnidge (TE, CLE)",ARI,#5,104,10,0.00,0.00,0.00,0.00,0.00,0.00,3.52,41.97,0.36,9.84,8.08,$6300,1.28,9.86,$4700,2.1,8.08,$107600,0.08,9.84,$13700,0.72,8.08,$5000,1.62,9.86,$4200,2.35,9.88,$7100,1.39,8.1,$5500,1.47,8.08,$22,367.27
"Mike Wallace (WR, MIN)",CHI,#31,105,39,0.00,0.00,0.00,0.02,0.08,0.00,3.42,42.21,0.34,9.69,7.98,$5300,1.51,9.69,$4200,2.31,7.98,$67400,0.12,9.69,$9250,1.05,7.98,$4350,1.83,9.69,$4100,2.36,9.69,$4800,2.02,7.98,$4300,1.86,7.98,$20,399
"Ronnie Hillman (RB, DEN)",GB,#13,106,29,0.00,0.00,0.00,10.72,51.16,0.35,1.62,8.68,0.00,9.56,8.75,$6100,1.43,9.63,$4600,2.09,8.75,$0,0,9.56,$9550,1,8.75,$4650,1.88,9.63,$4000,2.41,9.7,$5500,1.76,8.82,$3900,2.26,8.75,$17,514.71
"Michael Crabtree (WR, OAK)",NYJ,#4,107,40,0.00,0.00,0.00,0.02,-0.14,0.00,3.98,48.73,0.11,9.5,7.51,$5700,1.32,9.5,$4700,2.02,7.51,$0,0,9.5,$9850,0.96,7.51,$4600,1.63,9.5,$4600,2.07,9.5,$5100,1.86,7.51,$4200,1.79,7.51,$18,417.22
"Michael Floyd (WR, ARI)",CLE,#27,108,41,0.00,0.00,0.00,0.00,0.00,0.00,2.98,44.14,0.35,9.47,7.98,$4900,1.63,9.48,$3500,2.71,7.98,$57500,0.14,9.47,$7200,1.32,7.98,$4500,1.77,9.48,$3700,2.56,9.49,$3500,2.71,7.99,$4400,1.82,7.98,$17,469.41
"Marvin Jones (WR, CIN)",PIT,#11,109,42,-0.12,0.00,0.02,0.14,0.59,0.00,3.27,45.63,0.27,9.43,7.81,$5400,1.45,9.47,$4200,2.25,7.79,$89700,0.09,9.45,$9750,0.97,7.79,$4550,1.71,9.47,$3800,2.49,9.49,$4800,1.98,7.83,$4500,1.74,7.81,$20,390.5
"Benjamin Watson (TE, NO)",NYG,#21,110,11,0.00,0.00,0.00,0.00,0.00,0.00,3.56,40.28,0.31,9.37,7.59,$5400,1.41,9.41,$3500,2.69,7.59,$71100,0.11,9.37,$7900,1.19,7.59,$4000,1.9,9.41,$3500,2.69,9.45,$2700,3.5,7.63,$4000,1.91,7.59,$19,399.47
"Chris Polk (RB, HOU)",TEN,#8,111,30,0.76,0.00,0.00,8.00,37.61,0.23,2.44,17.09,0.00,9.26,8.04,$5300,1.52,9.29,$3000,3.1,8.04,$45000,0.18,9.26,$6000,1.54,8.05,$4000,2.01,9.29,$3500,2.65,9.33,$3700,2.52,8.07,$4700,1.72,8.04,$12,670
"Coby Fleener (TE, IND)",CAR,#7,112,12,0.00,0.00,0.00,0.00,0.00,0.00,3.79,39.61,0.22,9.07,7.18,$5000,1.44,9.07,$2800,3.24,7.18,$53000,0.14,9.07,$7350,1.23,7.18,$3900,1.84,9.07,$3200,2.83,9.07,$4600,1.97,7.18,$2700,2.66,7.18,$15,478.67
"Crockett Gillmore (TE, BAL)",SD,#22,113,13,0.00,0.00,0.00,0.00,0.00,0.00,3.15,44.88,0.22,8.96,7.38,$5000,1.48,8.96,$2500,3.58,7.38,$64500,0.11,8.96,$9350,0.96,7.38,$3900,1.89,8.96,$3200,2.8,8.96,$2400,3.73,7.38,$3200,2.31,7.38,$15,492
"Ladarius Green (TE, SD)",BAL,#16,114,14,0.00,0.00,0.00,0.00,0.00,0.00,3.23,40.55,0.28,8.95,7.33,$5300,1.38,8.96,$3000,2.99,7.33,$75400,0.1,8.95,$11100,0.81,7.33,$4100,1.79,8.96,$3300,2.72,8.97,$3500,2.56,7.34,$4100,1.79,7.33,$14,523.57
"Tavon Austin (WR, STL)",SF,#32,115,43,0.00,0.00,0.00,0.42,3.04,0.02,3.31,38.84,0.23,8.94,7.28,$5300,1.37,8.97,$4600,1.95,7.28,$90000,0.08,8.94,$10150,0.88,7.28,$4200,1.73,8.97,$3900,2.3,9,$6300,1.43,7.31,$4400,1.66,7.28,$22,330.91
"Jermaine Kearse (WR, SEA)",DAL,#17,116,44,0.00,0.00,0.00,0.02,-0.10,0.00,3.15,40.56,0.30,8.92,7.34,$5300,1.38,8.96,$3400,2.64,7.34,$55000,0.13,8.92,$6500,1.37,7.34,$4100,1.79,8.96,$3300,2.72,9,$3200,2.81,7.38,$3600,2.05,7.34,$14,524.29
"Theo Riddick (RB, DET)",KC,#15,117,31,0.00,0.00,0.00,2.35,8.97,0.03,4.08,31.92,0.11,8.89,6.85,$5300,1.29,8.96,$3400,2.64,6.85,$70600,0.1,8.89,$7550,1.18,6.85,$4200,1.63,8.96,$3700,2.42,9.03,$4800,1.88,6.92,$4000,1.73,6.85,$14,489.29
"Ameer Abdullah (RB, DET)",KC,#15,118,32,0.00,0.00,0.00,7.81,30.92,0.17,2.58,19.65,0.07,8.84,7.55,$5600,1.35,8.96,$3900,2.3,7.55,$64300,0.12,8.84,$7350,1.2,7.55,$4250,1.78,8.96,$3600,2.49,9.08,$3300,2.75,7.67,$4000,1.92,7.55,$15,503.33
"Doug Baldwin (WR, SEA)",DAL,#17,119,45,0.00,0.00,0.00,0.05,0.24,0.00,3.42,40.02,0.22,8.83,7.12,$5500,1.29,8.85,$3500,2.53,7.12,$60900,0.12,8.83,$7800,1.13,7.12,$4100,1.74,8.85,$3800,2.33,8.87,$2700,3.29,7.14,$3800,1.88,7.12,$18,395.56
"Terrance Williams (WR, DAL)",SEA,#6,120,46,0.00,0.00,0.00,0.00,0.00,0.00,2.65,42.57,0.32,8.77,7.44,$5600,1.33,8.8,$4100,2.15,7.44,$71200,0.1,8.77,$9100,0.96,7.44,$4200,1.77,8.8,$3400,2.59,8.83,$4600,1.92,7.47,$4100,1.82,7.44,$15,496
"Melvin Gordon (RB, SD)",BAL,#16,121,33,0.00,0.00,0.00,9.28,29.77,0.31,2.29,16.54,0.03,8.66,7.52,$6200,1.21,8.81,$4000,2.2,7.52,$70000,0.11,8.66,$8000,1.08,7.52,$4000,1.88,8.81,$3200,2.75,8.96,$4600,1.95,7.67,$5100,1.5,7.52,$17,442.35
"Joique Bell (RB, DET)",KC,#15,122,34,0.00,0.00,0.00,4.95,17.66,0.13,3.09,23.52,0.15,8.63,7.08,$5200,1.36,8.76,$3200,2.74,7.08,$65000,0.11,8.63,$7250,1.19,7.08,$4000,1.77,8.76,$3100,2.83,8.89,$2300,3.87,7.21,$3500,2.06,7.08,$13,544.62
"Shane Vereen (RB, NYG)",NO,#30,123,35,0.00,0.00,0.00,5.61,24.96,0.23,2.30,18.57,0.10,8.61,7.46,$5500,1.36,8.64,$4100,2.11,7.46,$68500,0.11,8.61,$8050,1.07,7.46,$4400,1.7,8.64,$3700,2.34,8.67,$4400,1.97,7.49,$3300,2.27,7.46,$15,497.33
"Kyle Rudolph (TE, MIN)",CHI,#31,124,15,0.00,0.00,0.00,0.00,0.00,0.00,3.43,36.87,0.24,8.56,6.84,$4900,1.4,8.58,$3000,2.86,6.84,$60000,0.11,8.56,$6350,1.35,6.84,$4100,1.67,8.58,$3200,2.68,8.6,$4600,1.87,6.86,$3100,2.21,6.84,$13,526.15
"Torrey Smith (WR, SF)",STL,#3,125,47,0.00,0.00,0.00,0.00,0.00,0.00,2.62,39.88,0.32,8.53,7.22,$5700,1.27,8.55,$4100,2.09,7.22,$69800,0.1,8.53,$7950,1.07,7.22,$4200,1.72,8.55,$3200,2.67,8.57,$3400,2.52,7.24,$3700,1.96,7.22,$16,451.25
"Malcom Floyd (WR, SD)",BAL,#16,126,48,0.00,0.00,0.00,0.00,0.00,0.00,2.49,36.29,0.36,8.3,7.05,$5200,1.36,8.32,$3500,2.38,7.05,$62500,0.11,8.3,$6250,1.33,7.05,$4350,1.62,8.32,$3300,2.52,8.34,$2800,2.98,7.07,$3600,1.96,7.05,$17,414.71
"Steve Johnson (WR, SD)",BAL,#16,127,49,0.00,0.00,0.00,0.00,0.00,0.00,3.01,37.51,0.24,8.2,6.7,$5900,1.14,8.22,$3200,2.57,6.7,$79800,0.08,8.2,$9400,0.87,6.7,$4550,1.47,8.22,$3700,2.22,8.24,$4500,1.83,6.72,$4600,1.46,6.7,$14,478.57
"Kenny Britt (WR, STL)",SF,#32,128,50,0.00,0.00,0.00,0.02,-0.19,0.00,2.66,38.76,0.27,8.14,6.81,$5000,1.36,8.14,$3600,2.26,6.81,$68300,0.1,8.14,$6100,1.33,6.81,$4000,1.7,8.14,$3300,2.47,8.14,$2100,3.88,6.81,$3600,1.89,6.81,$14,486.43
"Orleans Darkwa (RB, NYG)",NO,#30,129,36,0.00,0.00,0.00,5.90,25.07,0.32,2.33,14.32,0.00,8.07,6.9,$5100,1.35,8.13,$3600,2.26,6.9,$41000,0.17,8.07,$6000,1.35,6.9,$3700,1.86,8.13,$3000,2.71,8.19,$3000,2.73,6.96,$1100,6.33,6.9,$14,492.86
"Larry Donnell (TE, NYG)",NO,#30,130,16,0.53,0.00,0.00,0.00,0.00,0.00,3.36,30.32,0.27,7.99,6.31,$5100,1.24,8.03,$3300,2.43,6.31,$59000,0.11,7.99,$7150,1.12,6.32,$3900,1.62,8.03,$3300,2.43,8.08,$4600,1.76,6.35,$3000,2.12,6.31,$17,371.18
"James Starks (RB, GB)",DEN,#1,131,37,0.00,0.00,0.00,9.52,37.26,0.25,1.69,11.30,0.02,7.95,7.1,$5800,1.22,8.06,$4300,1.87,7.1,$74900,0.09,7.95,$8500,0.94,7.1,$4400,1.61,8.06,$3200,2.52,8.17,$5500,1.49,7.21,$3600,2,7.1,$17,417.65
"Charles Sims (RB, TB)",ATL,#14,132,38,0.00,0.00,0.00,6.69,24.17,0.18,1.88,19.90,0.08,7.77,6.83,$5100,1.34,7.83,$3600,2.18,6.83,$72800,0.09,7.77,$8650,0.9,6.83,$4350,1.57,7.83,$3900,2.01,7.89,$4700,1.68,6.89,$4400,1.57,6.83,$15,455.33
"Heath Miller (TE, PIT)",CIN,#12,133,17,0.00,0.00,0.00,0.00,0.00,0.00,3.17,31.51,0.23,7.66,6.08,$5000,1.22,7.7,$2700,2.85,6.08,$36800,0.17,7.66,$6000,1.28,6.08,$3950,1.54,7.7,$3200,2.41,7.74,$2900,2.67,6.12,$2900,2.11,6.08,$12,506.67
"Marquess Wilson (WR, CHI)",MIN,#10,134,51,0.00,0.00,0.00,0.00,0.00,0.00,2.25,34.39,0.31,7.59,6.46,$5000,1.29,7.59,$4000,1.9,6.46,$62000,0.1,7.59,$6000,1.27,6.46,$4000,1.62,7.59,$3100,2.45,7.59,$2300,3.3,6.46,$4000,1.62,6.46,$12,538.33
"David Johnson (RB, ARI)",CLE,#27,135,39,-0.03,0.00,0.00,4.65,24.25,0.27,1.63,14.30,0.07,7.56,6.75,$5100,1.32,7.56,$3500,2.16,6.75,$74300,0.09,7.56,$9000,0.84,6.75,$4000,1.69,7.56,$3100,2.44,7.56,$4000,1.89,6.75,$3300,2.05,6.75,$15,450
"Jacob Tamme (TE, ATL)",TB,#24,136,18,0.00,0.00,0.00,0.00,0.00,0.00,2.42,30.16,0.35,7.54,6.33,$4800,1.32,7.54,$2700,2.79,6.33,$46300,0.14,7.54,$6000,1.26,6.33,$3500,1.81,7.54,$3100,2.43,7.54,$2900,2.6,6.33,$3100,2.04,6.33,$12,527.5
"Khiry Robinson (RB, NO)",NYG,#21,137,40,0.00,0.00,0.00,6.20,28.04,0.15,2.13,16.78,0.02,7.51,6.45,$5200,1.24,7.57,$3000,2.52,6.45,$65400,0.1,7.51,$6600,1.14,6.45,$4000,1.61,7.57,$3200,2.37,7.63,$2500,3.05,6.51,$3500,1.86,6.45,$12,537.5
"Philly Brown (WR, CAR)",IND,#25,138,52,0.00,0.00,0.00,0.17,1.27,0.00,2.38,34.04,0.20,7.11,5.92,$4700,1.26,7.11,$3000,2.37,5.92,$39000,0.15,7.11,$6000,1.19,5.92,$4000,1.48,7.11,$3000,2.37,7.11,$2000,3.56,5.92,$3000,1.97,5.92,$10,592
"Vernon Davis (TE, SF)",STL,#3,139,19,0.00,0.00,0.00,0.02,0.02,0.00,2.69,28.42,0.27,7.11,5.77,$4900,1.18,7.13,$2900,2.46,5.77,$45200,0.13,7.11,$6450,1.1,5.77,$4200,1.37,7.13,$3200,2.23,7.15,$2100,3.4,5.79,$2700,2.14,5.77,$11,524.55
"Davante Adams (WR, GB)",DEN,#1,140,53,0.00,0.00,0.00,0.00,0.00,0.00,2.93,27.91,0.22,7.04,5.58,$5300,1.05,7.04,$3900,1.81,5.58,$62900,0.09,7.04,$7200,0.98,5.58,$4300,1.3,7.04,$3500,2.01,7.04,$4800,1.47,5.58,$3000,1.86,5.58,$17,328.24
"Robert Turbin (RB, CLE)",ARI,#5,141,41,0.00,0.00,0.00,6.44,20.77,0.04,2.94,18.24,0.00,7.02,5.55,$4700,1.18,7.05,$3000,2.35,5.55,$42300,0.13,7.02,$6000,1.17,5.55,$3900,1.42,7.05,$3000,2.35,7.08,$2000,3.54,5.58,$1600,3.49,5.55,$12,462.5
"Eddie Royal (WR, CHI)",MIN,#10,142,54,0.00,0.00,0.00,0.02,0.08,0.00,3.05,32.03,0.13,7,5.48,$5100,1.07,7.02,$3500,2.01,5.48,$65000,0.08,7,$6700,1.04,5.48,$4150,1.32,7.02,$3300,2.13,7.04,$4000,1.76,5.5,$3600,1.53,5.48,$17,322.35
"Thomas Rawls (RB, SEA)",DAL,#17,143,42,0.00,0.00,0.00,9.08,40.13,0.27,0.92,5.70,0.00,7,6.54,$5000,1.31,7.06,$3500,2.02,6.54,$56100,0.12,7,$9200,0.76,6.54,$4000,1.64,7.06,$3000,2.35,7.12,$2000,3.56,6.6,$2800,2.36,6.54,$11,594.55
"Richard Rodgers (TE, GB)",DEN,#1,144,20,0.00,0.00,0.00,0.00,0.00,0.00,3.35,32.09,0.09,6.98,5.3,$5000,1.06,7.04,$3000,2.35,5.3,$48900,0.11,6.98,$8100,0.86,5.3,$4100,1.29,7.04,$3100,2.27,7.1,$4600,1.54,5.36,$3700,1.45,5.3,$14,378.57
"Jordan Cameron (TE, MIA)",NE,#18,145,21,0.00,0.00,0.00,0.00,0.00,0.00,2.68,28.63,0.23,6.96,5.62,$5500,1.02,6.96,$3300,2.11,5.62,$52800,0.11,6.96,$6800,1.02,5.62,$4150,1.35,6.96,$3300,2.11,6.96,$5200,1.34,5.62,$3500,1.61,5.62,$16,351.25
"Justin Hunter (WR, TEN)",HOU,#23,146,55,0.00,0.00,0.00,0.00,0.00,0.00,2.38,32.17,0.20,6.8,5.61,$4600,1.22,6.8,$3000,2.27,5.61,$39800,0.14,6.8,$6000,1.13,5.61,$3800,1.48,6.8,$3100,2.19,6.8,$2000,3.4,5.61,$3600,1.56,5.61,$13,431.54
"Donteea Dye (WR, TB)",ATL,#14,147,56,0.00,0.00,0.00,0.00,0.00,0.00,1.88,33.60,0.24,6.68,5.74,$0,0,6.68,$3000,2.23,5.74,$53400,0.11,6.68,$6000,1.11,5.74,$3000,1.91,6.68,$3000,2.23,6.68,$0,0,5.74,$2000,2.87,5.74,$10,574
"Andre Ellington (RB, ARI)",CLE,#27,148,43,0.00,0.00,0.00,4.58,23.33,0.15,1.29,10.83,0.13,6.43,5.78,$5400,1.07,6.43,$4300,1.5,5.78,$70000,0.08,6.43,$9250,0.7,5.78,$4400,1.31,6.43,$3100,2.07,6.43,$4700,1.37,5.78,$4400,1.31,5.78,$14,412.86
"Javorius Allen (RB, BAL)",SD,#22,149,44,0.00,0.00,0.00,4.58,22.08,0.14,1.59,14.27,0.05,6.29,5.49,$5000,1.1,6.33,$3500,1.81,5.49,$36200,0.15,6.29,$6000,1.05,5.49,$3900,1.41,6.33,$3100,2.04,6.37,$2100,3.03,5.53,$3700,1.49,5.49,$10,549
"Mohamed Sanu (WR, CIN)",PIT,#11,150,57,0.00,0.00,0.00,0.06,0.25,0.00,2.21,32.88,0.13,6.28,5.18,$5000,1.04,6.29,$3200,1.97,5.18,$57900,0.09,6.28,$6000,1.05,5.18,$4100,1.26,6.29,$3200,1.97,6.3,$2300,2.74,5.19,$3600,1.44,5.18,$12,431.67
"Albert Wilson (WR, KC)",DET,#28,151,58,0.00,0.00,0.00,0.00,0.00,0.00,1.98,30.12,0.21,6.25,5.26,$4500,1.17,6.25,$3000,2.08,5.26,$41900,0.13,6.25,$7050,0.89,5.26,$3500,1.5,6.25,$3100,2.02,6.25,$2400,2.6,5.26,$4400,1.2,5.26,$10,526
"Danny Amendola (WR, NE)",MIA,#20,152,59,0.00,0.00,0.00,0.06,0.14,0.00,2.24,29.02,0.18,6.2,5.08,$5800,0.88,6.22,$3600,1.73,5.08,$72200,0.07,6.2,$7600,0.82,5.08,$4550,1.12,6.22,$3200,1.94,6.24,$4000,1.56,5.1,$4100,1.24,5.08,$16,317.5
"Brian Hartline (WR, CLE)",ARI,#5,153,60,0.00,0.00,0.00,0.00,0.00,0.00,2.03,30.25,0.18,6.16,5.14,$5000,1.03,6.16,$3000,2.05,5.14,$31700,0.16,6.16,$6000,1.03,5.14,$3500,1.47,6.16,$3000,2.05,6.16,$2000,3.08,5.14,$3000,1.71,5.14,$10,514
"C.J. Anderson (RB, DEN)",GB,#13,154,45,0.00,0.00,0.00,7.57,30.27,0.14,1.39,7.75,0.03,6.05,5.36,$6300,0.85,6.13,$4300,1.43,5.36,$58500,0.09,6.05,$9250,0.65,5.36,$4500,1.19,6.13,$3500,1.75,6.21,$3900,1.59,5.44,$4600,1.18,5.36,$17,315.29
"Stevan Ridley (RB, NYJ)",OAK,#29,155,46,0.07,0.02,0.00,3.26,13.54,0.09,2.05,14.54,0.09,5.96,4.94,$4500,1.1,6.01,$0,0,4.94,$37500,0.13,5.96,$6000,0.99,4.94,$3550,1.39,6.01,$3000,2,6.06,$2000,3.03,4.99,$0,0,4.94,$10,494
"Jared Cook (TE, STL)",SF,#32,156,22,0.00,0.00,0.00,0.02,0.08,0.00,2.53,24.69,0.15,5.91,4.64,$5200,0.89,5.93,$2600,2.28,4.64,$35900,0.13,5.91,$6000,0.99,4.64,$3800,1.22,5.93,$3200,1.85,5.95,$2300,2.59,4.66,$2800,1.66,4.64,$13,356.92
"Mike Davis (RB, SF)",STL,#3,157,47,0.00,0.00,0.00,6.97,21.93,0.04,2.02,11.51,0.04,5.84,4.83,$4500,1.07,5.84,$3000,1.95,4.83,$35000,0.14,5.84,$6000,0.97,4.83,$3500,1.38,5.84,$3000,1.95,5.84,$2200,2.65,4.83,$1600,3.02,4.83,$10,483
