,Unnamed: 0,player,cbs,dk_name
82,156,Ronnie Hillman,9.6,Ronnie Hillman
83,157,C.J. Spiller,10.12,C.J. Spiller
84,158,Orleans Darkwa,5.45,Orleans Darkwa
85,159,Patrick DiMarco,1.75,Patrick DiMarco
86,160,Le'Veon Bell,21.59,Le'Veon Bell
87,161,LeGarrette Blount,12.13,LeGarrette Blount
88,162,Roy Helu,6.29,Roy Helu Jr.
89,166,Tre Mason,3.86,Tre Mason
90,167,Frank Gore,10.38,Frank Gore
91,168,Josh Robinson,3.32,Josh Robinson
92,169,Jonathan Grimes,8.11,Jonathan Grimes
93,172,Tyler Clutts,1.68,Tyler Clutts
94,173,Danny Woodhead,13.68,Danny Woodhead
95,175,Derrick Coleman,1.43,Derrick Coleman
96,176,Adrian Peterson,16.44,Adrian Peterson
97,177,Andre Ellington,8.09,Andre Ellington
98,179,Fozzy Whittaker,3.95,Fozzy Whittaker
99,180,Marcel Reece,7.08,Marcel Reece
100,181,Darren McFadden,11.92,Darren McFadden
101,183,Charles Sims,11.59,Charles Sims
102,184,Knile Davis,6.83,Knile Davis
103,186,David Johnson,5.66,David Johnson
104,188,Jonas Gray,3.29,Jonas Gray
105,189,Reggie Bush,13.43,Reggie Bush
106,190,Bilal Powell,3.76,Bilal Powell
107,192,Juwan Thompson,3.89,Juwan Thompson
108,196,Robert Turbin,3.77,Robert Turbin
109,199,Theo Riddick,10.1,Theo Riddick
110,200,Chris Polk,7.9,Chris Polk
111,201,Bishop Sankey,6.72,Bishop Sankey
112,202,Duke Johnson,10.24,Duke Johnson Jr.
113,203,Benny Cunningham,4.84,Benny Cunningham
114,209,Stefon Diggs,11.28,Stefon Diggs
115,210,Marquess Wilson,7.54,Marquess Wilson
116,211,Markus Wheaton,5.69,Markus Wheaton
117,212,Larry Fitzgerald,14.8,Larry Fitzgerald
118,214,Andre Johnson,9.29,Andre Johnson
119,215,Chris Owusu,4.81,Chris Owusu
120,216,Jeremy Maclin,15.7,Jeremy Maclin
121,220,Michael Crabtree,9.66,Michael Crabtree
122,221,Nate Washington,11.74,Nate Washington
123,223,Kendall Wright,10.92,Kendall Wright
124,224,Jerricho Cotchery,7.98,Jerricho Cotchery
125,225,Steve Smith,16.78,Steve Smith Sr.
126,228,Chris Givens,4.65,Chris Givens
127,229,Jerome Simpson,3.54,Jerome Simpson
128,230,Rueben Randle,8.49,Rueben Randle
129,231,Julio Jones,27.5,Julio Jones
130,232,Brian Quick,5.71,Brian Quick
131,233,Jordan Norwood,3.53,Jordan Norwood
132,234,Stedman Bailey,5.75,Stedman Bailey
133,235,Doug Baldwin,12.15,Doug Baldwin
134,236,Taylor Gabriel,5.09,Taylor Gabriel
135,238,Brian Hartline,6.99,Brian Hartline
136,240,Mike Evans,16.73,Mike Evans
137,243,Rod Streater,4.69,Rod Streater
138,244,Jeremy Kerley,6.49,Jeremy Kerley
139,245,Andrew Hawkins,5.94,Andrew Hawkins
140,246,Kamar Aiken,7.95,Kamar Aiken
141,248,Jarvis Landry,13.2,Jarvis Landry
142,249,Greg Jennings,3.37,Greg Jennings
143,250,Adam Humphries,3.47,NaN
144,251,Kenny Stills,5.56,Kenny Stills
145,252,Michael Floyd,9.15,Michael Floyd
146,254,Jaron Brown,3.83,Jaron Brown
147,255,Roddy White,10.63,Roddy White
148,257,DeVante Parker,3.06,DeVante Parker
149,259,Eric Decker,14.0,Eric Decker
150,261,Jason Avant,4.3,Jason Avant
151,263,Charles Johnson,5.33,Charles Johnson
152,267,Davante Adams,7.93,Davante Adams
153,268,Victor Cruz,12.84,Victor Cruz
154,269,Randall Cobb,14.06,Randall Cobb
155,272,Steve Johnson,11.35,Stevie Johnson
156,274,Alshon Jeffery,15.52,Alshon Jeffery
157,275,Jeff Janis,4.86,Jeff Janis
158,276,Calvin Johnson,15.56,Calvin Johnson
159,278,Amari Cooper,16.92,Amari Cooper
160,279,Corey Brown,4.68,Corey Brown
161,280,Albert Wilson,6.76,Albert Wilson
162,281,Justin Hunter,4.71,Justin Hunter
163,284,Jermaine Kearse,8.46,Jermaine Kearse
164,285,Ty Montgomery,6.33,Ty Montgomery
165,286,Jarius Wright,6.46,Jarius Wright
166,288,Tyler Lockett,7.9,Tyler Lockett
167,289,Justin Hardy,3.68,Justin Hardy
168,290,Mike Wallace,12.48,Mike Wallace
169,291,Cole Beasley,5.41,Cole Beasley
170,292,Malcom Floyd,8.22,Malcom Floyd
171,293,Anquan Boldin,11.06,Anquan Boldin
172,294,Dez Bryant,11.33,Dez Bryant
173,295,Cameron Meredith,6.83,Cameron Meredith
174,296,Mohamed Sanu,7.04,Mohamed Sanu
175,297,Danny Amendola,9.02,Danny Amendola
176,298,Harry Douglas,5.09,Harry Douglas
177,299,Odell Beckham,17.53,Odell Beckham Jr.
178,300,Andre Holmes,3.34,Andre Holmes
179,302,Kenny Britt,7.73,Kenny Britt
180,303,Eddie Royal,9.03,Eddie Royal
181,304,Antonio Brown,20.26,Antonio Brown
182,305,Martavis Bryant,12.1,Martavis Bryant
183,306,Demaryius Thomas,16.69,Demaryius Thomas
184,307,Dwayne Harris,4.03,Dwayne Harris
185,309,Bennie Fowler,2.85,Bennie Fowler
186,310,Seth Roberts,4.3,Seth Roberts
187,311,Jaelen Strong,9.19,Jaelen Strong
188,313,T.Y. Hilton,14.21,T.Y. Hilton
189,314,Brandon Marshall,19.82,Brandon Marshall
190,315,Chris Matthews,4.39,Chris Matthews
191,316,Emmanuel Sanders,15.67,Emmanuel Sanders
192,318,Terrance Williams,8.19,Terrance Williams
193,319,Chris Conley,3.57,Chris Conley
194,320,Lance Moore,4.95,Lance Moore
195,321,Devin Smith,3.43,Devin Smith
196,322,Andre Caldwell,2.71,Andre Caldwell
197,323,Rishard Matthews,9.23,Rishard Matthews
198,325,Dorial Green-Beckham,6.38,Dorial Green-Beckham
199,326,Corey Fuller,4.03,Corey Fuller
200,327,DeAndre Hopkins,20.2,DeAndre Hopkins
201,329,Torrey Smith,9.14,Torrey Smith
202,330,Marques Colston,8.46,Marques Colston
203,331,John Brown,8.38,John Brown
204,332,Marlon Brown,4.02,Marlon Brown
205,333,Tavon Austin,8.62,Tavon Austin
206,335,A.J. Green,16.8,A.J. Green
207,336,Ted Ginn,12.8,Ted Ginn Jr.
208,338,Darrius Heyward-Bey,5.73,Darrius Heyward-Bey
209,341,Julian Edelman,17.39,Julian Edelman
210,344,Donte Moncrief,10.19,Donte Moncrief
211,345,Brandin Cooks,13.84,Brandin Cooks
212,346,Devin Funchess,5.86,Devin Funchess
213,347,James Jones,11.12,James Jones
214,348,Travis Benjamin,10.43,Travis Benjamin
215,349,De'Anthony Thomas,4.3,De'Anthony Thomas
216,351,Brandon LaFell,11.12,NaN
217,352,Bruce Ellington,2.93,Bruce Ellington
218,353,Russell Shepard,5.53,Russell Shepard
219,354,Golden Tate,11.27,Golden Tate
220,356,Donteea Dye,7.2,Donteea Dye
221,358,Quinton Patton,3.36,Quinton Patton
222,359,Brandon Coleman,6.24,Brandon Coleman
223,360,Willie Snead,11.78,Willie Snead
224,361,Keenan Allen,18.05,Keenan Allen
225,362,Marvin Jones,10.47,Marvin Jones
226,367,Jason Witten,9.29,Jason Witten
227,369,Kyle Rudolph,7.99,Kyle Rudolph
228,371,Jacob Tamme,6.52,Jacob Tamme
229,372,Martellus Bennett,12.06,Martellus Bennett
230,373,Delanie Walker,7.43,Delanie Walker
231,375,Vance McDonald,2.19,Vance McDonald
232,376,Brandon Myers,4.5,Brandon Myers
233,377,Jake Stoneburner,5.71,Jake Stoneburner
234,378,Jared Cook,7.38,Jared Cook
235,380,Garrett Graham,5.79,Garrett Graham
236,381,Heath Miller,6.52,Heath Miller
237,383,Jimmy Graham,14.41,Jimmy Graham
238,385,Rob Gronkowski,17.72,Rob Gronkowski
239,386,Jim Dray,4.1,Jim Dray
240,392,Gavin Escobar,4.12,Gavin Escobar
241,393,Ladarius Green,10.92,Ladarius Green
242,394,Vernon Davis,8.98,Vernon Davis
243,395,Gary Barnidge,11.0,Gary Barnidge
244,396,Josh Hill,6.2,Josh Hill
245,397,Richard Rodgers,5.96,Richard Rodgers
246,399,Maxx Williams,5.66,Maxx Williams
247,401,Levine Toilolo,5.84,Levine Toilolo
248,402,Lance Kendricks,5.89,Lance Kendricks
249,403,Kellen Davis,4.31,Kellen Davis
250,404,Crockett Gillmore,7.97,Crockett Gillmore
251,405,Lee Smith,3.19,Lee Smith
252,406,Tyler Eifert,14.37,Tyler Eifert
253,407,Jermaine Gresham,3.7,Jermaine Gresham
254,410,Austin Seferian-Jenkins,10.62,Austin Seferian-Jenkins
255,411,Jordan Cameron,6.18,Jordan Cameron
256,413,Owen Daniels,6.53,Owen Daniels
257,415,Ed Dickson,4.02,Ed Dickson
258,417,Rhett Ellison,4.12,Rhett Ellison
259,418,Virgil Green,3.85,Virgil Green
260,419,James O'Shaughnessy,3.62,James O'Shaughnessy
261,422,Darren Fells,5.24,Darren Fells
262,424,Brandon Pettigrew,3.9,Brandon Pettigrew
263,425,Luke Willson,4.88,Luke Willson
264,427,Anthony Fasano,3.42,Anthony Fasano
265,428,Benjamin Watson,7.24,Benjamin Watson
266,430,John Phillips,5.86,John Phillips
267,431,Clive Walford,2.31,Clive Walford
268,432,C.J. Fiedorowicz,5.09,C.J. Fiedorowicz
269,434,Mychal Rivera,4.01,Mychal Rivera
270,435,Rob Housler,4.1,Rob Housler
271,438,Greg Olsen,14.5,Greg Olsen
272,439,Garrett Celek,4.68,Garrett Celek
273,440,Travis Kelce,13.77,Travis Kelce
274,441,Eric Ebron,10.76,Eric Ebron
275,442,Larry Donnell,6.56,Larry Donnell
276,444,Dion Sims,3.63,Dion Sims
277,447,Scott Chandler,3.9,Scott Chandler
278,449,Ryan Hewitt,2.49,Ryan Hewitt
279,450,Dwayne Allen,5.24,Dwayne Allen
280,451,Coby Fleener,7.83,Coby Fleener
281,453,Nick Boyle,5.98,Nick Boyle
