,Unnamed: 0,player,cbs,dk_name
51,111,Devonta Freeman,18.71,Devonta Freeman
52,112,Cierre Wood,5.5,Cierre Wood
53,113,Melvin Gordon,13.17,Melvin Gordon
54,114,Thomas Rawls,10.98,Thomas Rawls
55,115,Toby Gerhart,4.25,Toby Gerhart
56,116,Anthony Sherman,2.67,Anthony Sherman
57,117,Zach Zenner,3.52,Zach Zenner
58,119,Jeremy Hill,10.22,Jeremy Hill
59,120,Shane Vereen,10.18,Shane Vereen
60,121,Dexter McCluster,5.72,Dexter McCluster
61,127,Dan Herron,3.68,NaN
62,128,Mark Ingram,12.06,Mark Ingram
63,130,Bruce Miller,2.5,Bruce Miller
64,133,Matt Forte,17.75,Matt Forte
65,135,Chris Johnson,10.6,Chris Johnson
66,136,Khiry Robinson,5.88,Khiry Robinson
67,138,John Kuhn,3.41,John Kuhn
68,139,Austin Johnson,2.92,Austin Johnson
69,140,Alfred Morris,9.86,Alfred Morris
70,141,Dion Lewis,13.65,Dion Lewis
71,142,Justin Forsett,12.39,Justin Forsett
72,143,Kyle Juszczyk,2.31,Kyle Juszczyk
73,144,Rashad Jennings,12.41,Rashad Jennings
74,146,Isaiah Crowell,11.07,Isaiah Crowell
75,147,Todd Gurley,13.61,Todd Gurley
76,148,Charcandrick West,6.92,Charcandrick West
77,149,Jacquizz Rodgers,5.2,Jacquizz Rodgers
78,150,C.J. Anderson,10.85,C.J. Anderson
79,151,Javorius Allen,3.91,Javorius Allen
80,152,Darren Sproles,10.67,Darren Sproles
81,153,Ronnie Hillman,8.97,Ronnie Hillman
82,154,C.J. Spiller,9.99,C.J. Spiller
83,156,Patrick DiMarco,1.8,Patrick DiMarco
84,157,Le'Veon Bell,21.19,Le'Veon Bell
85,158,LeGarrette Blount,10.87,LeGarrette Blount
86,159,Matt Jones,8.88,Matt Jones
87,163,Fred Jackson,8.63,Fred Jackson
88,164,Tre Mason,5.07,Tre Mason
89,165,Frank Gore,9.83,NaN
90,166,Josh Robinson,6.52,NaN
91,170,Tyler Clutts,1.64,Tyler Clutts
92,171,Danny Woodhead,11.56,Danny Woodhead
93,172,Joseph Randle,10.23,Joseph Randle
94,173,Shaun Draughn,2.66,Shaun Draughn
95,174,Derrick Coleman,1.27,Derrick Coleman
96,175,Andre Ellington,10.05,Andre Ellington
97,176,Darrel Young,2.38,Darrel Young
98,179,Marcel Reece,6.19,Marcel Reece
99,180,Darren McFadden,6.53,Darren McFadden
100,182,Charles Sims,9.96,Charles Sims
101,183,Anthony Dixon,11.7,NaN
102,184,Knile Davis,4.18,Knile Davis
103,185,David Johnson,7.37,David Johnson
104,186,Chris Thompson,8.08,Chris Thompson
105,187,Jay Prosch,1.1,NaN
106,188,Reggie Bush,7.17,Reggie Bush
107,189,Brandon Bolden,3.7,Brandon Bolden
108,190,Juwan Thompson,4.69,Juwan Thompson
109,196,T.J. Yeldon,13.57,T.J. Yeldon
110,199,Theo Riddick,8.51,Theo Riddick
111,201,Bishop Sankey,7.77,Bishop Sankey
112,202,Duke Johnson,10.42,Duke Johnson Jr.
113,203,Jerome Felton,1.4,Jerome Felton
114,209,Phillip Dorsett,6.55,NaN
115,211,Marquess Wilson,9.52,Marquess Wilson
116,212,Markus Wheaton,5.54,Markus Wheaton
117,213,Larry Fitzgerald,16.94,Larry Fitzgerald
118,214,Andre Johnson,6.85,NaN
119,215,Jeremy Maclin,17.41,Jeremy Maclin
120,219,Michael Crabtree,9.15,Michael Crabtree
121,221,Kendall Wright,10.28,Kendall Wright
122,223,Chris Givens,3.72,Chris Givens
123,226,Pierre Garcon,15.19,Pierre Garcon
124,227,Rueben Randle,12.39,Rueben Randle
125,228,Julio Jones,30.6,Julio Jones
126,229,Brian Quick,6.34,Brian Quick
127,230,Jordan Norwood,5.39,Jordan Norwood
128,231,Stedman Bailey,5.51,Stedman Bailey
129,232,Doug Baldwin,10.74,Doug Baldwin
130,233,Taylor Gabriel,5.65,Taylor Gabriel
131,235,Brian Hartline,8.47,Brian Hartline
132,236,Allen Robinson,12.62,Allen Robinson
133,237,Mike Evans,14.17,Mike Evans
134,238,Rod Streater,5.53,Rod Streater
135,239,Riley Cooper,5.38,Riley Cooper
136,240,Allen Hurns,14.56,Allen Hurns
137,241,Andrew Hawkins,6.65,Andrew Hawkins
138,242,Kamar Aiken,10.52,Kamar Aiken
139,244,Vincent Jackson,13.8,Vincent Jackson
140,245,Michael Floyd,9.08,Michael Floyd
141,247,Jaron Brown,4.37,Jaron Brown
142,248,Roddy White,10.37,Roddy White
143,253,Jason Avant,4.52,Jason Avant
144,256,Andre Roberts,8.17,Andre Roberts
145,257,Josh Bellamy,6.32,Joshua Bellamy
146,258,Keith Mumphery,8.01,NaN
147,260,Davante Adams,10.94,Davante Adams
148,261,Randall Cobb,19.75,Randall Cobb
149,262,Devin Street,5.34,Devin Street
150,263,Chris Hogan,5.55,Chris Hogan
151,267,Calvin Johnson,15.07,Calvin Johnson
152,268,Miles Austin,4.7,Miles Austin
153,270,Amari Cooper,12.87,Amari Cooper
154,271,Albert Wilson,4.8,Albert Wilson
155,272,Justin Hunter,3.73,Justin Hunter
156,276,Jermaine Kearse,6.68,Jermaine Kearse
157,277,Marqise Lee,6.05,Marqise Lee
158,278,Ty Montgomery,8.99,Ty Montgomery
159,279,Robert Woods,10.02,Robert Woods
160,280,Leonard Hankerson,13.36,Leonard Hankerson
161,282,Tyler Lockett,5.67,Tyler Lockett
162,284,Cole Beasley,9.49,Cole Beasley
163,285,Malcom Floyd,4.03,Malcom Floyd
164,286,Anquan Boldin,11.35,Anquan Boldin
165,288,Mohamed Sanu,6.31,Mohamed Sanu
166,289,Danny Amendola,11.11,Danny Amendola
167,290,Harry Douglas,4.78,Harry Douglas
168,291,Odell Beckham,19.32,Odell Beckham Jr.
169,292,Andre Holmes,4.34,Andre Holmes
170,293,Louis Murphy,6.61,Louis Murphy
171,294,Kenny Britt,8.36,Kenny Britt
172,295,Eddie Royal,8.95,Eddie Royal
173,296,Antonio Brown,17.72,Antonio Brown
174,297,Demaryius Thomas,24.6,Demaryius Thomas
175,298,Dwayne Harris,5.52,Dwayne Harris
176,299,Bennie Fowler,3.54,Bennie Fowler
177,300,Josh Huff,3.64,Josh Huff
178,301,Seth Roberts,5.33,Seth Roberts
179,302,Jaelen Strong,4.17,NaN
180,304,T.Y. Hilton,13.76,NaN
181,305,Chris Matthews,4.43,Chris Matthews
182,306,Emmanuel Sanders,18.7,Emmanuel Sanders
183,308,Terrance Williams,11.8,Terrance Williams
184,310,Ryan Grant,6.73,Ryan Grant
185,311,Lance Moore,3.72,Lance Moore
186,312,Andre Caldwell,3.25,Andre Caldwell
187,313,Dorial Green-Beckham,5.91,Dorial Green-Beckham
188,314,Corey Fuller,4.04,Corey Fuller
189,315,DeAndre Hopkins,17.16,NaN
190,317,Torrey Smith,7.52,Torrey Smith
191,318,Marques Colston,9.03,Marques Colston
192,319,John Brown,11.09,John Brown
193,320,Marlon Brown,5.58,Marlon Brown
194,321,Tavon Austin,7.39,Tavon Austin
195,322,Jordan Matthews,14.67,Jordan Matthews
196,323,Nelson Agholor,6.58,Nelson Agholor
197,324,A.J. Green,16.87,A.J. Green
198,326,Darrius Heyward-Bey,5.96,Darrius Heyward-Bey
199,327,Dontrelle Inman,10.21,Dontrelle Inman
200,329,Julian Edelman,19.68,Julian Edelman
201,331,Donte Moncrief,11.23,NaN
202,332,Brandin Cooks,12.2,Brandin Cooks
203,333,James Jones,15.28,James Jones
204,334,Travis Benjamin,10.6,Travis Benjamin
205,335,De'Anthony Thomas,3.65,De'Anthony Thomas
206,337,Bruce Ellington,4.07,Bruce Ellington
207,338,Percy Harvin,10.97,Percy Harvin
208,340,Devin Hester,3.09,Devin Hester
209,341,Golden Tate,11.25,Golden Tate
210,342,Aaron Dobson,3.97,Aaron Dobson
211,343,Jamison Crowder,8.49,Jamison Crowder
212,346,Quinton Patton,4.65,Quinton Patton
213,347,Brandon Coleman,6.59,Brandon Coleman
214,348,Willie Snead,11.05,Willie Snead
215,349,Keenan Allen,19.37,Keenan Allen
216,350,Darren Waller,3.52,Darren Waller
217,352,Marvin Jones,8.62,Marvin Jones
218,357,MarQueis Gray,2.45,MarQueis Gray
219,358,Jason Witten,10.46,Jason Witten
220,361,Jacob Tamme,5.91,Jacob Tamme
221,362,Charles Clay,10.9,Charles Clay
222,363,Martellus Bennett,12.38,Martellus Bennett
223,364,Delanie Walker,6.55,Delanie Walker
224,366,Vance McDonald,3.49,Vance McDonald
225,367,Brandon Myers,4.09,Brandon Myers
226,368,Antonio Gates,12.18,Antonio Gates
227,369,Jared Cook,7.58,Jared Cook
228,371,Garrett Graham,6.43,NaN
229,372,Heath Miller,6.94,Heath Miller
230,374,Jimmy Graham,11.21,Jimmy Graham
231,375,Rob Gronkowski,17.95,Rob Gronkowski
232,376,Jim Dray,4.26,Jim Dray
233,379,Julius Thomas,9.95,Julius Thomas
234,381,Gavin Escobar,4.55,Gavin Escobar
235,382,Ladarius Green,8.38,Ladarius Green
236,383,Gary Barnidge,8.72,Gary Barnidge
237,384,Josh Hill,6.1,Josh Hill
238,387,Richard Rodgers,7.33,Richard Rodgers
239,389,Maxx Williams,5.82,Maxx Williams
240,393,Lance Kendricks,5.99,Lance Kendricks
241,394,Crockett Gillmore,10.71,Crockett Gillmore
242,395,Lee Smith,3.41,Lee Smith
243,396,Tyler Eifert,12.21,Tyler Eifert
244,397,Jermaine Gresham,3.89,Jermaine Gresham
245,402,Owen Daniels,7.5,Owen Daniels
246,405,Marcedes Lewis,4.28,Marcedes Lewis
247,406,Virgil Green,6.28,Virgil Green
248,407,James O'Shaughnessy,4.5,James O'Shaughnessy
249,408,Zach Ertz,5.98,Zach Ertz
250,410,Darren Fells,5.58,Darren Fells
251,412,Brandon Pettigrew,3.65,Brandon Pettigrew
252,413,Luke Willson,4.4,Luke Willson
253,414,Timothy Wright,7.15,NaN
254,415,Anthony Fasano,3.13,Anthony Fasano
255,416,Benjamin Watson,5.3,Benjamin Watson
256,421,C.J. Fiedorowicz,5.52,NaN
257,422,Derek Carrier,5.12,Derek Carrier
258,424,Luke Stocker,2.24,Luke Stocker
259,425,Mychal Rivera,4.28,Mychal Rivera
260,426,Clay Harbor,7.1,Clay Harbor
261,427,Rob Housler,5.05,Rob Housler
262,428,Brent Celek,4.97,Brent Celek
263,431,Garrett Celek,6.39,Garrett Celek
264,432,Travis Kelce,16.08,Travis Kelce
265,433,Larry Donnell,8.67,Larry Donnell
266,437,Scott Chandler,5.2,Scott Chandler
267,440,Ryan Hewitt,2.31,Ryan Hewitt
268,441,Dwayne Allen,6.81,NaN
269,442,Coby Fleener,7.82,NaN
270,443,James Casey,1.56,James Casey
271,444,Nick Boyle,6.26,Nick Boyle
